Time,Ecoregion,SoilType,NrOfCohorts,MaxLayerStdev,Layers,PAR0,Tmin(C),Tave(C),Tday(C),Tmax(C),Precip(mm/mo),CO2(ppm),O3(cum_ppb_h,RunOff(mm/mo),Leakage(mm),PET(mm),Evaporation(mm),Transpiration(mm),Interception(mm),PrecLoss(mm/mo),water(mm),PressureHead(mm),SnowPack(mm),LAI(m2),VPD(kPa),GrossPsn(gC_m2_mo),NetPsn(gC_m2_mo),MaintenanceRespiration(gC_mo),Wood(gDW),Root(gDW),Fol(gDW),NSC(gC),HeteroResp(gC_mo),Litter(gDW_m2),CWD(gDW_m2),WoodSenescence(gDW_m2),FoliageSenescence(gDW_m2),SubCanopyPAR,FrostDepth(mm),LeakageFrac(-)
2018.417,eco999,SALO,4,12120,2,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1463.822,0,0,76.86952,57.76707,7.153294,188.5732,3,428.2534,5.919773,1.308112,313.2937,262.5544,103.9336,21194,10438,275.1481,792.4975,775,800,6287,418,274,0,1000,1
2018.5,eco999,SALO,4,12120,2,908,13.16,20.38,23.99,27.6,96.06,375,0,0,388.5081,0,0,87.57445,42.91651,5.314349,188.5732,3,0,5.919773,1.468441,317.9273,257.5761,121.8953,21194,10438,275.1481,928.1783,775,800,6287,418,274,29.30554,1000,1
2018.583,eco999,SALO,4,12120,2,816,12.06,19.03,22.515,26,112.18,375,0,0,5.077774,0,0,71.79751,50.1184,6.20616,167.5535,5,0,5.919773,1.319802,290.0491,234.1429,107.6827,21194,10438,275.1481,1054.638,775,800,6287,418,274,26.33625,1000,1
2018.667,eco999,SALO,4,12120,2,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,0,0,41.69788,41.47345,5.135655,172.0765,4,0,5.919773,0.9959317,223.3066,183.2093,75.12921,21194,10438,275.1481,1162.719,775,800,6287,418,274,22.33417,1000,1
2018.75,eco999,SALO,4,12120,2,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,0,0,0,17.45583,26.70777,3.307223,184.3856,3,0,4.99837,0.6941499,134.7061,111.2795,49.99189,21194,10438,223.7891,1224.006,775,851.358947753906,6287,418,274,28.08839,1000,1
2018.833,eco999,SALO,4,12120,2,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,23.83994,0,0,0,20.19387,3.114163,188.5732,3,8.44432,0,0.3477341,0,0,27.7363,21194,10438,0,1196.27,775,1075.14806365967,6287,418,273,0,1000,1
2018.917,eco999,SALO,4,12120,2,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,17.91817,21244,10461,0,685.3235,775,1075.14806365967,6707.69999980927,418,273,0,1000,1
2019,eco999,SALO,4,12120,2,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,14.57259,21244,10461,0,670.7509,767,796,6219,418,273,0,1000,1
2019.083,eco999,SALO,4,12120,2,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,16.02818,21244,10461,0,654.7226,767,796,6219,418,273,0,1000,1
2019.167,eco999,SALO,4,12120,2,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,25.18914,21244,10461,0,629.5335,767,796,6219,418,273,0,1000,1
2019.25,eco999,SALO,4,12120,2,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.5569,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,45.18156,21244,10461,0,584.352,767,796,6219,418,273,0,1000,1
2019.333,eco999,SALO,4,12120,2,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1114.417,0,0,51.79855,0,11.041,188.5732,3,1904.565,5.904638,0.9965439,277.1858,241.0196,70.53543,21244,10461,274.383,631.3639,767,796,6219,418,273,0,1000,1
2019.417,eco999,SALO,4,12120,2,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1464.091,0,0,76.69875,57.65872,7.164128,188.5732,3,428.2534,5.904638,1.308112,312.6089,261.9975,104.2219,21244,10461,274.383,789.1395,767,796,6219,418,273,0,1000,1
2019.5,eco999,SALO,4,12120,2,908,13.16,20.38,23.99,27.6,96.06,375,0,0,388.775,0,0,87.38013,42.83601,5.322399,188.5732,3,0,5.904638,1.468441,317.2332,257.0342,122.2335,21244,10461,274.383,923.9401,767,796,6219,418,273,29.56391,1000,1
2019.583,eco999,SALO,4,12120,2,816,12.06,19.03,22.515,26,112.18,375,0,0,10.17093,0,0,71.6412,50.0244,6.21556,162.7012,6,0,5.904638,1.319802,289.4276,233.6623,107.9814,21244,10461,274.383,1049.621,767,796,6219,418,273,26.56845,1000,1
2019.667,eco999,SALO,4,12120,2,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,0,0,41.61031,41.39566,5.143434,167.3818,5,0,5.904638,0.9959317,222.8448,182.8486,75.3376,21244,10461,274.383,1157.132,767,796,6219,418,273,22.53109,1000,1
2019.75,eco999,SALO,4,12120,2,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,0,0,0,17.43002,26.65768,3.312232,179.7619,3,0,4.991664,0.6941499,134.5069,111.1148,50.13056,21244,10461,223.4596,1218.116,767,846.923393249512,6219,418,272,28.19785,1000,1
2019.833,eco999,SALO,4,12120,2,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,19.23497,0,0,0,20.17298,3.116253,188.5732,3,8.44432,0,0.3477341,0,0,27.81323,21244,10461,0,1190.303,767,1070.38297271729,6219,418,272,0,1000,1
2019.917,eco999,SALO,4,12120,2,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,17.96787,21288,10484,0,683.4603,767,1070.38297271729,6640.65998268127,419,272,0,1000,1
2020,eco999,SALO,3,12127,2,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,14.61041,20849,10268,0,668.8499,762,792,6812,411,272,0,1000,1
2020.083,eco999,SALO,3,12127,2,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,16.06977,20849,10268,0,652.7801,762,792,6812,411,272,0,1000,1
2020.167,eco999,SALO,3,12127,2,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,25.28598,20849,10268,0,627.4941,762,792,6812,411,272,0,1000,1
2020.25,eco999,SALO,3,12127,2,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.5569,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,45.35581,20849,10268,0,582.1384,762,792,6812,411,272,0,1000,1
2020.333,eco999,SALO,3,12127,2,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1115.03,0,0,51.76773,0,11.041,187.9911,3,1904.565,5.889575,0.9965439,276.9712,240.8958,70.78793,20849,10268,273.6229,629.1158,762,792,6812,411,272,0,1000,1
2020.417,eco999,SALO,3,12127,2,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1464.667,0,0,76.5407,57.55072,7.174928,187.6699,3,428.2534,5.889575,1.308112,311.9094,261.425,104.5126,20849,10268,273.6229,786.0282,762,792,6812,411,272,0,1000,1
2020.5,eco999,SALO,3,12127,2,908,13.16,20.38,23.99,27.6,96.06,375,0,0,389.3195,0,0,87.06619,42.75578,5.330422,187.5114,3,0,5.889575,1.468441,316.0386,255.9907,122.4728,20849,10268,273.6229,919.5461,762,792,6812,411,272,29.82332,1000,1
2020.583,eco999,SALO,3,12127,2,816,12.06,19.03,22.515,26,112.18,375,0,0,0,0,0,71.30668,49.9307,6.22493,172.2291,4,0,5.889575,1.319802,288.0268,232.4015,108.1402,20849,10268,273.6229,1043.807,762,792,6812,411,272,26.80157,1000,1
2020.667,eco999,SALO,3,12127,2,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,0,0,41.38811,41.31813,5.151187,177.2017,4,0,5.889575,0.9959317,221.6175,181.7216,75.43488,20849,10268,273.6229,1150.094,762,792,6812,411,272,22.72879,1000,1
2020.75,eco999,SALO,3,12127,2,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,1.395752,0,0,17.34377,26.60775,3.317225,188.3172,3,0,4.984979,0.6941499,133.8413,110.4834,50.19658,20849,10268,223.1331,1210.381,762,842.489826202393,6812,411,272,28.30739,1000,1
2020.833,eco999,SALO,3,12127,2,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,27.80898,0,0,0,20.15214,3.118336,188.5732,3,8.44432,0,0.3477341,0,0,27.86291,20849,10268,0,1182.518,762,1065.62288665771,6812,411,272,0,1000,1
2020.917,eco999,SALO,3,12127,2,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,18.01122,20896,10291,0,681.6082,762,1065.62288665771,7225.84999847412,412,272,0,1000,1
2021,eco999,SALO,3,12127,2,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,14.64454,20896,10291,0,666.9637,806,789,6696,412,272,0,1000,1
2021.083,eco999,SALO,3,12127,2,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,16.10732,20896,10291,0,650.8563,806,789,6696,412,272,0,1000,1
2021.167,eco999,SALO,3,12127,2,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,25.31351,20896,10291,0,625.5428,806,789,6696,412,272,0,1000,1
2021.25,eco999,SALO,3,12127,2,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.5571,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,45.40464,20896,10291,0,580.1382,806,789,6696,412,272,0,1000,1
2021.333,eco999,SALO,3,12127,2,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1115.25,0,0,51.54279,0,11.041,187.9953,3,1904.565,5.874365,0.9965439,275.7761,239.7958,70.8837,20896,10291,272.8522,626.2667,806,789,6696,412,272,0,1000,1
2021.417,eco999,SALO,3,12127,2,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1464.973,0,0,76.33135,57.44151,7.185849,187.6756,3,428.2534,5.874365,1.308112,311.0661,260.7148,104.7365,20896,10291,272.8522,782.2451,806,789,6696,412,272,0,1000,1
2021.5,eco999,SALO,3,12127,2,908,13.16,20.38,23.99,27.6,96.06,375,0,0,389.4868,0,0,86.97178,42.67464,5.338536,187.5173,3,0,5.874365,1.468441,315.7061,255.8165,122.837,20896,10291,272.8522,915.2245,806,789,6696,412,272,30.08759,1000,1
2021.583,eco999,SALO,3,12127,2,816,12.06,19.03,22.515,26,112.18,375,0,0,9.145859,0,0,71.31277,49.83595,6.234405,163.1683,5,0,5.874365,1.319802,288.0607,232.5821,108.5145,20896,10291,272.8522,1039.292,806,789,6696,412,272,27.03906,1000,1
2021.667,eco999,SALO,3,12127,2,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,0,0,41.42311,41.23972,5.159029,168.1765,5,0,5.874365,0.9959317,221.8118,182.0211,75.70957,20896,10291,272.8522,1145.603,806,789,6696,412,272,22.93019,1000,1
2021.75,eco999,SALO,3,12127,2,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,0,0,0,17.37372,26.55726,3.322274,180.7033,3,0,4.97642,0.6941499,134.0724,110.7591,50.37807,20896,10291,222.707,1205.984,806,839.145175933838,6696,412,272,28.44826,1000,1
2021.833,eco999,SALO,3,12127,2,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,20.21918,0,0,0,20.12544,3.121006,188.5732,3,8.44432,0,0.3477341,0,0,27.95056,20896,10291,0,1178.034,806,1061.85216903687,6696,412,271,0,1000,1
2021.917,eco999,SALO,3,12127,2,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,18.05658,20939,10313,0,679.7285,806,1061.85216903687,7110.77998924255,414,271,0,1000,1
2022,eco999,SALO,3,12127,2,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,14.67699,20939,10313,0,665.0515,796,786,6590,414,271,0,1000,1
2022.083,eco999,SALO,3,12127,2,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,16.14301,20939,10313,0,648.9085,796,786,6590,414,271,0,1000,1
2022.167,eco999,SALO,3,12127,2,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,25.3696,20939,10313,0,623.5389,796,786,6590,414,271,0,1000,1
2022.25,eco999,SALO,3,12127,2,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.5571,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,45.50525,20939,10313,0,578.0337,796,786,6590,414,271,0,1000,1
2022.333,eco999,SALO,3,12127,2,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1115.369,0,0,51.42088,0,11.041,187.9985,3,1904.565,5.859288,0.9965439,275.1326,239.2462,71.04076,20939,10313,272.0894,623.7989,796,786,6590,414,271,0,1000,1
2022.417,eco999,SALO,3,12127,2,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1465.25,0,0,76.14928,57.33309,7.196691,187.6809,3,428.2534,5.859288,1.308112,310.3343,260.1144,104.9686,20939,10313,272.0894,778.9447,796,786,6590,414,271,0,1000,1
2022.5,eco999,SALO,3,12127,2,908,13.16,20.38,23.99,27.6,96.06,375,0,0,389.7649,0,0,86.76489,42.5941,5.34659,187.5239,3,0,5.859288,1.468441,314.9655,255.2322,123.1092,20939,10313,272.0894,911.0677,796,786,6590,414,271,30.35184,1000,1
2022.583,eco999,SALO,3,12127,2,816,12.06,19.03,22.515,26,112.18,375,0,0,4.059235,0,0,71.14621,49.74189,6.243811,168.5127,5,0,5.859288,1.319802,287.397,232.0631,108.755,20939,10313,272.0894,1034.376,796,786,6590,414,271,27.27655,1000,1
2022.667,eco999,SALO,3,12127,2,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,0,0,41.32957,41.16188,5.166812,173.6844,4,0,5.859288,0.9959317,221.3174,181.6305,75.87733,20939,10313,272.0894,1140.129,796,786,6590,414,271,23.13158,1000,1
2022.75,eco999,SALO,3,12127,2,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,0,0,0,17.34348,26.50713,3.327286,186.2864,3,0,4.968055,0.6941499,133.8391,110.5691,50.48971,20939,10313,222.2923,1200.209,796,835.797065734863,6590,414,270,28.58662,1000,1
2022.833,eco999,SALO,3,12127,2,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,25.82582,0,0,0,20.09932,3.123618,188.5732,3,8.44432,0,0.3477341,0,0,28.01249,20939,10313,0,1172.196,796,1058.08941268921,6590,414,270,0,1000,1
2022.917,eco999,SALO,3,12127,2,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,18.09659,20979,10332,0,677.867,796,1058.08941268921,7005.6499710083,414,270,0,1000,1
2023,eco999,SALO,3,12127,2,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,14.70712,20979,10332,0,663.1599,788,783,6492,414,270,0,1000,1
2023.083,eco999,SALO,3,12127,2,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,16.17615,20979,10332,0,646.9838,788,783,6492,414,270,0,1000,1
2023.167,eco999,SALO,3,12127,2,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,25.42168,20979,10332,0,621.5623,788,783,6492,414,270,0,1000,1
2023.25,eco999,SALO,3,12127,2,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.557,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,45.59867,20979,10332,0,575.9635,788,783,6492,414,270,0,1000,1
2023.333,eco999,SALO,3,12127,2,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1115.49,0,0,51.29692,0,11.041,188.0016,3,1904.565,5.844308,0.9965439,274.4785,238.6851,71.1866,20979,10332,271.3319,621.3627,788,783,6492,414,270,0,1000,1
2023.417,eco999,SALO,3,12127,2,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1465.53,0,0,75.96434,57.2252,7.20748,187.6861,3,428.2534,5.844308,1.308112,309.591,259.5014,105.1841,20979,10332,271.3319,775.6801,788,783,6492,414,270,0,1000,1
2023.5,eco999,SALO,3,12127,2,908,13.16,20.38,23.99,27.6,96.06,375,0,0,390.0459,0,0,86.55486,42.51394,5.354606,187.5303,3,0,5.844308,1.468441,314.2136,254.6354,123.3619,20979,10332,271.3319,906.9536,788,783,6492,414,270,30.61671,1000,1
2023.583,eco999,SALO,3,12127,2,816,12.06,19.03,22.515,26,112.18,375,0,0,0,0,0,70.9771,49.64828,6.253171,172.8317,4,0,5.844308,1.319802,286.7232,231.533,108.9783,20979,10332,271.3319,1029.508,788,783,6492,414,270,27.51458,1000,1
2023.667,eco999,SALO,3,12127,2,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,0,0,41.23455,41.08442,5.174558,178.1682,3,0,5.844308,0.9959317,220.8152,181.2313,76.03309,20979,10332,271.3319,1134.706,788,783,6492,414,270,23.33344,1000,1
2023.75,eco999,SALO,3,12127,2,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,2.523254,0,0,17.31287,26.45725,3.332275,188.3226,3,0,4.959797,0.6941499,133.6029,110.3757,50.59335,20979,10332,221.8839,1194.489,788,832.4479637146,6492,414,270,28.72387,1000,1
2023.833,eco999,SALO,3,12127,2,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,27.88521,0,0,0,20.07352,3.126199,188.5732,3,8.44432,0,0.3477341,0,0,28.07,20979,10332,0,1166.419,788,1054.33187103271,6492,414,270,0,1000,1
2023.917,eco999,SALO,3,12127,2,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,18.13374,21018,10350,0,676.0184,788,1054.33187103271,6908.42997360229,415,270,0,1000,1
2024,eco999,SALO,3,12127,2,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,14.735,21018,10350,0,661.2835,779,781,6402,415,270,0,1000,1
2024.083,eco999,SALO,3,12127,2,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,16.20681,21018,10350,0,645.0767,779,781,6402,415,270,0,1000,1
2024.167,eco999,SALO,3,12127,2,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,25.50162,21018,10350,0,619.575,779,781,6402,415,270,0,1000,1
2024.25,eco999,SALO,3,12127,2,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.5571,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,45.7426,21018,10350,0,573.8325,779,781,6402,415,270,0,1000,1
2024.333,eco999,SALO,3,12127,2,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1115.51,0,0,51.27472,0,11.041,188.0038,3,1904.565,5.829438,0.9965439,274.3692,238.6682,71.39162,21018,10350,270.58,619.348,779,781,6402,415,270,0,1000,1
2024.417,eco999,SALO,3,12127,2,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1465.782,0,0,75.80597,57.11794,7.218206,187.691,3,428.2534,5.829438,1.308112,308.9563,258.9959,105.4039,21018,10350,270.58,772.9399,779,781,6402,415,270,0,1000,1
2024.5,eco999,SALO,3,12127,2,908,13.16,20.38,23.99,27.6,96.06,375,0,0,390.4371,0,0,86.23293,42.43426,5.362574,187.5375,3,0,5.829438,1.468441,313.0554,253.6308,123.5173,21018,10350,270.58,903.0535,779,781,6402,415,270,30.88191,1000,1
2024.583,eco999,SALO,3,12127,2,816,12.06,19.03,22.515,26,112.18,375,0,0,14.33582,0,0,70.63655,49.55523,6.262477,158.9274,6,0,5.829438,1.319802,285.3564,230.3085,109.0624,21018,10350,270.58,1024.3,779,781,6402,415,270,27.75292,1000,1
2024.667,eco999,SALO,3,12127,2,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,0,0,41.01188,41.00742,5.182259,164.5559,5,0,5.829438,0.9959317,219.6291,180.1473,76.07819,21018,10350,270.58,1128.369,779,781,6402,415,270,23.53556,1000,1
2024.75,eco999,SALO,3,12127,2,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,0,0,0,17.22233,26.40766,3.337234,177.3688,4,0,4.951669,0.6941499,132.9042,109.719,50.62466,21018,10350,221.4825,1187.463,779,830.097457885742,6402,415,270,28.85961,1000,1
2024.833,eco999,SALO,3,12127,2,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,16.95416,0,0,0,20.0481,3.128741,188.5732,3,8.44432,0,0.3477341,0,0,28.10052,21018,10350,0,1159.363,779,1051.57998657227,6402,415,269,0,1000,1
2024.917,eco999,SALO,3,12127,2,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,18.16482,21051,10367,0,674.1819,779,1051.57998657227,6819.17999267578,416,269,0,1000,1
2025,eco999,SALO,3,12127,2,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,14.76004,21051,10367,0,659.422,771,779,6320,416,269,0,1000,1
2025.083,eco999,SALO,3,12127,2,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,16.23434,21051,10367,0,643.1876,771,779,6320,416,269,0,1000,1
2025.167,eco999,SALO,3,12127,2,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,25.51314,21051,10367,0,617.6745,771,779,6320,416,269,0,1000,1
2025.25,eco999,SALO,3,12127,2,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.5571,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,45.76272,21051,10367,0,571.9119,771,779,6320,416,269,0,1000,1
2025.333,eco999,SALO,3,12127,2,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1115.738,0,0,51.04268,0,11.041,188.0077,3,1904.565,5.81466,0.9965439,273.1368,237.5275,71.4427,21051,10367,269.832,616.5723,771,779,6320,416,269,0,1000,1
2025.417,eco999,SALO,3,12127,2,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1466.098,0,0,75.58543,57.01119,7.228881,187.6963,3,428.2534,5.81466,1.308112,308.0684,258.2364,105.5625,21051,10367,269.832,769.2462,771,779,6320,416,269,0,1000,1
2025.5,eco999,SALO,3,12127,2,908,13.16,20.38,23.99,27.6,96.06,375,0,0,390.6163,0,0,86.12507,42.35495,5.370505,187.5429,3,0,5.81466,1.468441,312.6751,253.4032,123.8057,21051,10367,269.832,898.8437,771,779,6320,416,269,31.14773,1000,1
2025.583,eco999,SALO,3,12127,2,816,12.06,19.03,22.515,26,112.18,375,0,0,4.101074,0,0,70.63103,49.46261,6.271739,169.2565,4,0,5.81466,1.319802,285.3444,230.4379,109.3703,21051,10367,269.832,1019.911,771,779,6320,416,269,27.9918,1000,1
2025.667,eco999,SALO,3,12127,2,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,0,0,41.03989,40.93077,5.189923,174.9259,4,0,5.81466,0.9959317,219.7866,180.4061,76.30665,21051,10367,269.832,1124.011,771,779,6320,416,269,23.73815,1000,1
2025.75,eco999,SALO,3,12127,2,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,0,0,0,17.25058,26.3583,3.342169,187.7548,3,0,4.943674,0.6941499,133.1222,109.9784,50.77538,21051,10367,221.0876,1183.214,771,827.744438171387,6320,416,268,28.99373,1000,1
2025.833,eco999,SALO,3,12127,2,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,27.36272,0,0,0,20.02308,3.131243,188.5732,3,8.44432,0,0.3477341,0,0,28.17099,21051,10367,0,1155.042,771,1048.83203125,6320,416,268,0,1000,1
2025.917,eco999,SALO,3,12127,2,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,18.19898,21082,10383,0,672.3533,771,1048.83203125,6737.84998130798,417,268,0,1000,1
2026,eco999,SALO,3,12127,2,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,14.78355,21082,10383,0,657.5698,765,776,6245,417,268,0,1000,1
2026.083,eco999,SALO,3,12127,2,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,16.26021,21082,10383,0,641.3095,765,776,6245,417,268,0,1000,1
2026.167,eco999,SALO,3,12127,2,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,25.55379,21082,10383,0,615.7557,765,776,6245,417,268,0,1000,1
2026.25,eco999,SALO,3,12127,2,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.557,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,45.83564,21082,10383,0,569.92,765,776,6245,417,268,0,1000,1
2026.333,eco999,SALO,3,12127,2,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1115.865,0,0,50.91238,0,11.041,188.0107,3,1904.565,5.800012,0.9965439,272.4493,236.9307,71.55653,21082,10383,269.0907,614.2034,765,776,6245,417,268,0,1000,1
2026.417,eco999,SALO,3,12127,2,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1466.385,0,0,75.39148,56.90523,7.239478,187.7012,3,428.2534,5.800012,1.308112,307.2892,257.5841,105.7307,21082,10383,269.0907,766.0568,765,776,6245,417,268,0,1000,1
2026.5,eco999,SALO,3,12127,2,908,13.16,20.38,23.99,27.6,96.06,375,0,0,390.9059,0,0,85.90529,42.27622,5.378377,187.549,3,0,5.800012,1.468441,311.8885,252.7677,124.003,21082,10383,269.0907,894.8215,765,776,6245,417,268,31.4135,1000,1
2026.583,eco999,SALO,3,12127,2,816,12.06,19.03,22.515,26,112.18,375,0,0,4.11467,0,0,70.45404,49.37067,6.280933,169.5087,4,0,5.800012,1.319802,284.6393,229.8727,109.5446,21082,10383,269.0907,1015.15,765,776,6245,417,268,28.23063,1000,1
2026.667,eco999,SALO,3,12127,2,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,0,0,40.94024,40.85469,5.197531,175.3463,4,0,5.800012,0.9959317,219.2601,179.98,76.42823,21082,10383,269.0907,1118.701,765,776,6245,417,268,23.94068,1000,1
