Time,Ecoregion,SoilType,NrOfCohorts,MaxLayerStdev,Layers,PAR0,Tmin(C),Tave(C),Tday(C),Tmax(C),Precip(mm/mo),CO2(ppm),O3(cum_ppb_h,RunOff(mm/mo),Leakage(mm),PET(mm),Evaporation(mm),Transpiration(mm),Interception(mm),PrecLoss(mm/mo),water(mm),PressureHead(mm),SnowPack(mm),LAI(m2),VPD(kPa),GrossPsn(gC_m2_mo),NetPsn(gC_m2_mo),MaintenanceRespiration(gC_mo),Wood(gDW),Root(gDW),Fol(gDW),NSC(gC),HeteroResp(gC_mo),Litter(gDW_m2),CWD(gDW_m2),WoodSenescence(gDW_m2),FoliageSenescence(gDW_m2),SubCanopyPAR,FrostDepth(mm),LeakageFrac(-)
1931.5,eco999,SALO,3,2131,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,478.5044,14.25003,0,27.59147,9.603489,8.645652,188.3071,3,0,1.053315,1.468441,100.4064,87.03912,13.0182,2201,1082,58.99226,321.3915,58,116,215,38,53,492.9076,1000,1
1931.583,eco999,SALO,3,2131,1,816,12.06,19.03,22.515,26,112.18,375,0,0,68.32069,10.72314,0,22.94266,11.21507,10.09649,187.9122,3,0,1.053315,1.319802,92.89335,80.5104,11.50032,2201,1082,58.99226,390.4016,58,116,215,38,53,442.9655,1000,1
1931.667,eco999,SALO,3,2131,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,60.94968,5.958308,0,13.71385,9.280574,8.354943,188.4431,3,0,1.053315,0.9959317,73.58739,64.70527,8.023662,2201,1082,58.99226,447.0833,58,116,215,38,53,375.652,1000,1
1931.75,eco999,SALO,3,2131,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,42.21355,0,0,6.139831,5.976438,5.380356,188.513,3,0,1.002946,0.6941499,47.38088,41.52057,5.339043,2201,1082,55.98225,483.2649,58,119.01000213623,215,38,54,285.0608,1000,1
1931.833,eco999,SALO,3,2131,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,41.73276,0,0,0,4.898899,4.643661,188.5732,3,8.44432,0,0.3477341,0,0,2.962186,2201,1082,0,480.3027,58,174.992255926132,215,38,58,0,1000,1
1931.917,eco999,SALO,3,2131,1,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,1.913627,2395,1178,0,145.7304,58,174.992255926132,258.649997234344,42,58,0,1000,1
1932,eco999,SALO,3,2131,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,1.68861,2395,1178,0,144.0418,65,129,239,42,58,0,1000,1
1932.083,eco999,SALO,3,2131,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,1.857277,2395,1178,0,142.1845,65,129,239,42,58,0,1000,1
1932.167,eco999,SALO,3,2131,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,2.922449,2395,1178,0,139.262,65,129,239,42,58,0,1000,1
1932.25,eco999,SALO,3,2131,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.557,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,5.242037,2395,1178,0,134.02,65,129,239,42,58,0,1000,1
1932.333,eco999,SALO,3,2131,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1148.621,0,0,17.76742,0,11.041,188.4,3,1904.565,1.141608,0.9965439,95.2841,86.62837,8.181376,2395,1178,63.57263,183.8593,65,129,239,42,58,0,1000,1
1932.417,eco999,SALO,3,2131,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1554.161,0,0,26.04729,13.94959,11.53504,188.3196,3,428.2534,1.141608,1.308112,106.4087,94.29717,12.07914,2395,1178,63.57263,266.0773,65,129,239,42,58,0,1000,1
1932.5,eco999,SALO,3,2131,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,475.8425,12.52746,0,29.57135,10.36348,8.569652,188.2861,3,0,1.141608,1.468441,107.6119,93.20648,14.1549,2395,1178,63.57263,345.1288,65,129,239,42,58,468.3013,1000,1
1932.583,eco999,SALO,3,2131,1,816,12.06,19.03,22.515,26,112.18,375,0,0,66.16573,9.179513,0,24.55105,12.10259,10.00774,187.639,3,0,1.141608,1.319802,99.4063,86.06161,12.4984,2395,1178,63.57263,418.692,65,129,239,42,58,420.8524,1000,1
1932.667,eco999,SALO,3,2131,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,59.08324,4.663585,0,14.65573,10.01501,8.2815,188.4335,3,0,1.141608,0.9959317,78.64198,69.07001,8.718452,2395,1178,63.57263,479.0435,65,129,239,42,58,356.8993,1000,1
1932.75,eco999,SALO,3,2131,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,42.64928,0,0,6.55535,6.449394,5.333061,187.2265,3,0,1.087405,0.6941499,50.58743,44.27151,5.801514,2395,1178,60.33452,517.5136,65,132.238107204437,239,42,58,271.4332,1000,1
1932.833,eco999,SALO,3,2131,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,40.0948,0,0,0,5.289448,4.604606,188.5732,3,8.44432,0,0.3477341,0,0,3.22028,2395,1178,0,514.2933,65,192.572630167007,239,42,62,0,1000,1
1932.917,eco999,SALO,3,2131,1,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,2.081662,2600,1279,0,157.0641,65,192.572630167007,286.509997367859,47,62,0,1000,1
1933,eco999,SALO,3,2131,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,1.834002,2600,1279,0,155.2301,72,142,265,47,62,0,1000,1
1933.083,eco999,SALO,3,2131,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,2.017192,2600,1279,0,153.2129,72,142,265,47,62,0,1000,1
1933.167,eco999,SALO,3,2131,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,3.170125,2600,1279,0,150.0427,72,142,265,47,62,0,1000,1
1933.25,eco999,SALO,3,2131,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.557,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,5.686227,2600,1279,0,144.3565,72,142,265,47,62,0,1000,1
1933.333,eco999,SALO,3,2131,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1147.422,0,0,18.97923,0,11.041,188.387,3,1904.565,1.234773,0.9965439,101.7831,92.47703,8.877084,2600,1279,68.34895,197.1994,72,142,265,47,62,0,1000,1
1933.417,eco999,SALO,3,2131,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1551.38,0,0,27.87189,15.01927,11.42807,188.3,3,428.2534,1.234773,1.308112,113.8629,100.8413,13.11662,2600,1279,68.34895,284.9241,72,142,265,47,62,0,1000,1
1933.5,eco999,SALO,3,2131,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,473.0065,10.80297,0,31.69523,11.15817,8.490183,188.2634,3,0,1.234773,1.468441,115.3411,99.85336,15.38343,2600,1279,68.34895,369.3941,72,142,265,47,62,443.6677,1000,1
1933.583,eco999,SALO,3,2131,1,816,12.06,19.03,22.515,26,112.18,375,0,0,63.09891,7.634159,0,26.33725,13.03064,9.914936,188.0616,3,0,1.234773,1.319802,106.6389,92.29154,13.58976,2600,1279,68.34895,448.0958,72,142,265,47,62,398.7145,1000,1
1933.667,eco999,SALO,3,2131,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,57.90878,3.367419,0,15.72335,10.78298,8.204703,188.2718,3,0,1.234773,0.9959317,84.37105,74.07991,9.48145,2600,1279,68.34895,512.6942,72,142,265,47,62,338.1256,1000,1
1933.75,eco999,SALO,3,2131,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,40.28966,0,0,7.030791,6.943945,5.283605,188.5038,3,0,1.176483,0.6941499,54.25639,47.46592,6.309072,2600,1279,64.86781,553.8511,72,145.481146335602,265,47,62,257.7656,1000,1
1933.833,eco999,SALO,3,2131,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,41.0045,0,0,0,5.697797,4.563771,188.5732,3,8.44432,0,0.3477341,0,0,3.500374,2600,1279,0,550.3506,72,210.348948955536,265,47,67,0,1000,1
1933.917,eco999,SALO,3,2131,1,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,2.261307,2820,1388,0,168.8877,72,210.348948955536,316.579999923706,50,67,0,1000,1
1934,eco999,SALO,3,2131,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,1.988838,2820,1388,0,166.8989,78,155,293,50,67,0,1000,1
1934.083,eco999,SALO,3,2131,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,2.187493,2820,1388,0,164.7114,78,155,293,50,67,0,1000,1
1934.167,eco999,SALO,3,2131,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,3.437762,2820,1388,0,161.2737,78,155,293,50,67,0,1000,1
1934.25,eco999,SALO,3,2131,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.5571,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,6.166286,2820,1388,0,155.1074,78,155,293,50,67,0,1000,1
1934.333,eco999,SALO,3,2131,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1146.149,0,0,20.26606,0,11.041,188.373,3,1904.565,1.333049,0.9965439,108.6841,98.70072,9.626529,2820,1388,73.32491,211.1854,78,155,293,50,67,0,1000,1
1934.417,eco999,SALO,3,2131,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1548.49,0,0,29.76237,16.13687,11.31631,188.2795,3,428.2534,1.333049,1.308112,121.5858,107.6165,14.22399,2820,1388,73.32491,304.5779,78,155,293,50,67,0,1000,1
1934.5,eco999,SALO,3,2131,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,470.1158,9.082113,0,33.8414,11.98846,8.407154,188.2402,3,0,1.333049,1.468441,123.1511,106.5361,16.68217,2820,1388,73.32491,394.4318,78,155,293,50,67,419.086,1000,1
1934.583,eco999,SALO,3,2131,1,816,12.06,19.03,22.515,26,112.18,375,0,0,60.74336,6.092085,0,28.11035,14.00026,9.817974,187.7483,3,0,1.333049,1.319802,113.818,98.42645,14.73708,2820,1388,73.32491,478.1211,78,155,293,50,67,376.6236,1000,1
1934.667,eco999,SALO,3,2131,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,55.686,2.073994,0,16.77052,11.58535,8.124465,188.4119,3,0,1.333049,0.9959317,89.9901,78.94995,10.28192,2820,1388,73.32491,546.7891,78,155,293,50,67,319.3916,1000,1
1934.75,eco999,SALO,3,2131,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,39.50693,0,0,7.493378,7.460649,5.231935,188.499,3,0,1.270402,0.6941499,57.82616,50.54189,6.841715,2820,1388,69.58489,590.4893,78,158.740023851395,293,50,67,244.0999,1000,1
1934.833,eco999,SALO,3,2131,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,40.61583,0,0,0,6.124414,4.52111,188.5732,3,8.44432,0,0.3477341,0,0,3.795893,2820,1388,0,586.6935,78,228.32491350174,293,50,71,0,1000,1
1934.917,eco999,SALO,3,2131,1,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,2.452218,3053,1502,0,181.2072,78,228.32491350174,348.960000991821,54,71,0,1000,1
1935,eco999,SALO,3,2131,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,2.152864,3053,1502,0,179.0544,85,169,323,54,71,0,1000,1
1935.083,eco999,SALO,3,2131,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,2.367903,3053,1502,0,176.6864,85,169,323,54,71,0,1000,1
1935.167,eco999,SALO,3,2131,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,3.721287,3053,1502,0,172.9651,85,169,323,54,71,0,1000,1
1935.25,eco999,SALO,3,2131,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.557,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,6.674843,3053,1502,0,166.2903,85,169,323,54,71,0,1000,1
1935.333,eco999,SALO,3,2131,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1144.848,0,0,21.58125,0,11.041,188.3587,3,1904.565,1.436082,0.9965439,115.7368,105.0527,10.42047,3053,1502,78.47432,225.6091,85,169,323,54,71,0,1000,1
1935.417,eco999,SALO,3,2131,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1545.52,0,0,31.69478,17.29684,11.20032,188.2584,3,428.2534,1.436082,1.308112,129.4795,114.5297,15.3971,3053,1502,78.47432,324.7417,85,169,323,54,71,0,1000,1
1935.5,eco999,SALO,3,2131,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,467.1496,7.38024,0,36.0347,12.85023,8.320977,188.2164,3,0,1.436082,1.468441,131.1321,113.3509,18.05801,3053,1502,78.47432,420.0345,85,169,323,54,71,394.7755,1000,1
1935.583,eco999,SALO,3,2131,1,816,12.06,19.03,22.515,26,112.18,375,0,0,57.47209,4.567002,0,29.92074,15.00665,9.717336,188.2796,3,0,1.436082,1.319802,121.1477,104.6759,15.9525,3053,1502,78.47432,508.7579,85,169,323,54,71,354.7762,1000,1
1935.667,eco999,SALO,3,2131,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,54.58408,0.7948314,0,17.83789,12.41814,8.041186,188.2283,3,0,1.436082,0.9959317,95.7173,83.90224,11.12991,3053,1502,78.47432,581.5302,85,169,323,54,71,300.8642,1000,1
1935.75,eco999,SALO,3,2131,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,38.37527,0,0,7.963655,7.996944,5.178306,188.4941,3,0,1.368811,0.6941499,61.45527,53.6607,7.405976,3053,1502,74.45975,627.7849,85,173.01457118988,323,54,72,230.5575,1000,1
1935.833,eco999,SALO,3,2131,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,40.21249,0,0,0,6.567151,4.476836,188.5732,3,8.44432,0,0.3477341,0,0,4.108954,3053,1502,0,623.676,85,247.474318504333,323,54,78,0,1000,1
1935.917,eco999,SALO,3,2131,1,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,2.654461,3298,1623,0,193.962,85,247.474318504333,383.569997787476,58,78,0,1000,1
1936,eco999,SALO,3,2131,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,2.326062,3298,1623,0,191.636,93,183,355,58,78,0,1000,1
1936.083,eco999,SALO,3,2131,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,2.558401,3298,1623,0,189.0776,93,183,355,58,78,0,1000,1
1936.167,eco999,SALO,3,2131,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,4.025675,3298,1623,0,185.0519,93,183,355,58,78,0,1000,1
1936.25,eco999,SALO,3,2131,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.557,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,7.22091,3298,1623,0,177.831,93,183,355,58,78,0,1000,1
1936.333,eco999,SALO,3,2131,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1143.479,0,0,22.96637,0,11.041,188.3436,3,1904.565,1.543658,0.9965439,123.1639,111.7583,11.26985,3298,1623,83.7788,240.619,93,183,355,58,78,0,1000,1
1936.417,eco999,SALO,3,2131,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1542.47,0,0,33.67276,18.49527,11.08047,188.2367,3,428.2534,1.543658,1.308112,137.5589,121.5994,16.63902,3298,1623,83.7788,345.5793,93,183,355,58,78,0,1000,1
1936.5,eco999,SALO,3,2131,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,464.1729,5.708571,0,38.21217,13.74057,8.231943,188.1926,3,0,1.543658,1.468441,139.0549,120.0728,19.49839,3298,1623,83.7788,446.1538,93,183,355,58,78,370.8964,1000,1
1936.583,eco999,SALO,3,2131,1,816,12.06,19.03,22.515,26,112.18,375,0,0,55.08788,3.069,0,31.67768,16.0464,9.61336,187.9473,3,0,1.543658,1.319802,128.2605,110.6762,17.21655,3298,1623,83.7788,539.6135,93,183,355,58,78,333.3166,1000,1
1936.667,eco999,SALO,3,2131,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,52.29553,0,0,18.85765,13.27855,7.955145,188.3905,3,0,1.543658,0.9959317,101.1885,88.57555,12.00967,3298,1623,83.7788,616.1794,93,183,355,58,78,282.6655,1000,1
1936.75,eco999,SALO,3,2131,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,37.59897,0,0,8.408148,8.551023,5.122898,188.4895,3,0,1.471478,0.6941499,64.88542,56.56605,7.991588,3298,1623,79.47295,664.7539,93,187.305850028992,355,58,78,217.2293,1000,1
1936.833,eco999,SALO,3,2131,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,39.79631,0,0,0,7.024425,4.431108,188.5732,3,8.44432,0,0.3477341,0,0,4.435937,3298,1623,0,660.3179,93,266.778802871704,355,58,82,0,1000,1
1936.917,eco999,SALO,3,2131,1,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,2.867491,3555,1750,0,207.1053,93,266.778802871704,420.439995765686,64,82,0,1000,1
1937,eco999,SALO,3,2131,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,2.507955,3555,1750,0,204.5973,101,197,389,64,82,0,1000,1
1937.083,eco999,SALO,3,2131,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,2.758462,3555,1750,0,201.8389,101,197,389,64,82,0,1000,1
1937.167,eco999,SALO,3,2131,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,4.335072,3555,1750,0,197.5038,101,197,389,64,82,0,1000,1
1937.25,eco999,SALO,3,2131,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.5571,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,7.775784,3555,1750,0,189.728,101,197,389,64,82,0,1000,1
1937.333,eco999,SALO,3,2131,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1142.194,0,0,24.26557,0,11.041,188.3292,3,1904.565,1.65527,0.9965439,130.1298,117.9861,12.1392,3555,1750,89.20624,255.4322,101,197,389,64,82,0,1000,1
1937.417,eco999,SALO,3,2131,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1539.404,0,0,35.63985,19.7251,10.95749,188.215,3,428.2534,1.65527,1.308112,145.593,128.601,17.93667,3555,1750,89.20624,366.0965,101,197,389,64,82,0,1000,1
1937.5,eco999,SALO,3,2131,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,461.0553,4.080996,0,40.51098,14.65424,8.140576,188.1675,3,0,1.65527,1.468441,147.4185,127.2083,21.03648,3555,1750,89.20624,472.2682,101,197,389,64,82,347.6472,1000,1
1937.583,eco999,SALO,3,2131,1,816,12.06,19.03,22.515,26,112.18,375,0,0,52.54668,1.610502,0,33.61016,17.11339,9.50666,187.5707,3,0,1.65527,1.319802,136.0834,117.3614,18.58369,3555,1750,89.20624,571.046,101,197,389,64,82,312.423,1000,1
1937.667,eco999,SALO,3,2131,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,50.1815,0,0,20.00714,14.16149,7.866851,188.1836,3,0,1.65527,0.9959317,107.3554,93.92638,12.96566,3555,1750,89.20624,652.0066,101,197,389,64,82,264.947,1000,1
1937.75,eco999,SALO,3,2131,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,36.46779,0,0,8.915199,9.119617,5.066038,188.395,3,0,1.5779,0.6941499,68.79832,59.943,8.627509,3555,1750,84.59273,703.322,101,201.61351108551,389,64,82,204.2263,1000,1
1937.833,eco999,SALO,3,2131,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,39.2795,0,0,0,7.493491,4.384202,188.5732,3,8.44432,0,0.3477341,0,0,4.78668,3555,1750,0,698.5354,101,286.206240653992,389,64,88,0,1000,1
1937.917,eco999,SALO,3,2131,1,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,3.092285,3827,1884,0,220.5585,101,286.206240653992,459.550002813339,70,88,0,1000,1
1938,eco999,SALO,3,2131,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,2.699022,3827,1884,0,217.8595,107,212,426,70,88,0,1000,1
1938.083,eco999,SALO,3,2131,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,2.968614,3827,1884,0,214.8909,107,212,426,70,88,0,1000,1
1938.167,eco999,SALO,3,2131,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,4.665336,3827,1884,0,210.2256,107,212,426,70,88,0,1000,1
1938.25,eco999,SALO,3,2131,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.557,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,8.368176,3827,1884,0,201.8574,107,212,426,70,88,0,1000,1
1938.333,eco999,SALO,3,2131,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1140.853,0,0,25.62144,0,11.041,188.3143,3,1904.565,1.770977,0.9965439,137.3988,124.5014,13.06402,3827,1884,94.75316,270.6558,107,212,426,70,88,0,1000,1
1938.417,eco999,SALO,3,2131,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1536.283,0,0,37.63316,20.98566,10.83143,188.193,3,428.2534,1.770977,1.308112,153.7335,135.6867,19.30317,3827,1884,94.75316,387.0393,107,212,426,70,88,0,1000,1
1938.5,eco999,SALO,3,2131,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,457.9542,2.501307,0,42.77202,15.59074,8.046926,188.1426,3,0,1.770977,1.468441,155.644,134.1792,22.63913,3827,1884,94.75316,498.5794,107,212,426,70,88,325.082,1000,1
1938.583,eco999,SALO,3,2131,1,816,12.06,19.03,22.515,26,112.18,375,0,0,49.38145,0.1949199,0,35.47087,18.20705,9.397295,187.8659,3,0,1.770977,1.319802,143.6151,123.7308,19.99947,3827,1884,94.75316,602.3107,107,212,426,70,88,292.1442,1000,1
1938.667,eco999,SALO,3,2131,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,48.80113,0,0,21.09797,15.0665,7.77635,187.954,3,0,1.770977,0.9959317,113.2071,98.94437,13.95344,3827,1884,94.75316,687.3016,107,212,426,70,88,247.7497,1000,1
1938.75,eco999,SALO,3,2131,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,35.15297,0,0,9.391462,9.702419,5.007758,188.4794,3,0,1.688112,0.6941499,72.47363,63.07174,9.28479,3827,1884,89.81409,741.0885,107,216.939070224762,426,70,88,191.58,1000,1
1938.833,eco999,SALO,3,2131,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,38.93153,0,0,0,7.974029,4.336148,188.5732,3,8.44432,0,0.3477341,0,0,5.15135,3827,1884,0,735.9372,107,306.753154277802,426,70,93,0,1000,1
1938.917,eco999,SALO,3,2131,1,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,3.327868,4110,2024,0,234.3116,107,306.753154277802,501.949997901917,74,93,0,1000,1
1939,eco999,SALO,3,2131,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,2.89859,4110,2024,0,231.413,116,227,465,74,93,0,1000,1
1939.083,eco999,SALO,3,2131,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,3.188117,4110,2024,0,228.2249,116,227,465,74,93,0,1000,1
1939.167,eco999,SALO,3,2131,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,5.010295,4110,2024,0,223.2146,116,227,465,74,93,0,1000,1
1939.25,eco999,SALO,3,2131,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.557,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,8.986928,4110,2024,0,214.2276,116,227,465,74,93,0,1000,1
1939.333,eco999,SALO,3,2131,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1139.515,0,0,26.9744,0,11.041,188.2994,3,1904.565,1.890129,0.9965439,144.6516,130.9895,14.02999,4110,2024,100.3825,286.015,116,227,465,74,93,0,1000,1
1939.417,eco999,SALO,3,2131,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1533.146,0,0,39.62273,22.26859,10.70314,188.171,3,428.2534,1.890129,1.308112,161.8579,142.7411,20.73046,4110,2024,100.3825,408.0255,116,227,465,74,93,0,1000,1
1939.5,eco999,SALO,3,2131,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,454.8427,0.9816919,0,45.02839,16.54386,7.951614,188.1178,3,0,1.890129,1.468441,163.8516,141.1141,24.31309,4110,2024,100.3825,524.8265,116,227,465,74,93,303.3749,1000,1
1939.583,eco999,SALO,3,2131,1,816,12.06,19.03,22.515,26,112.18,375,0,0,46.16559,0,0,37.32573,19.32011,9.28599,188.2004,3,0,1.890129,1.319802,151.1222,130.0591,21.47825,4110,2024,100.3825,633.4074,116,227,465,74,93,272.6365,1000,1
1939.667,eco999,SALO,3,2131,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,46.81879,0,0,22.18313,15.98757,7.684243,188.3567,3,0,1.890129,0.9959317,119.0277,103.9194,14.98517,4110,2024,100.3825,722.3415,116,227,465,74,93,231.2064,1000,1
1939.75,eco999,SALO,3,2131,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,34.55429,0,0,9.863706,10.29556,4.948444,188.4746,3,0,1.801472,0.6941499,76.11791,66.16261,9.971316,4110,2024,95.10064,778.5326,116,232.281864643097,465,74,94,179.3891,1000,1
