Year,Species,Pest,FWater_Avg,FRad_Avg,ActiveMonths,Est
13,popugran,0.002512379,1,0.2512379,3,False
13,querrubr,0.003064028,1,0.3064028,3,False
13,tsugcana,0.005301954,1,0.5301954,3,False
14,acerrubr,0.004305961,1,0.4305961,3,False
14,acersacc,0.005763434,1,0.5763434,3,False
14,betualle,0.003582629,1,0.3582629,3,False
14,betupapy,0.002281928,1,0.2281928,3,False
14,fagugran,0.005791311,1,0.5791311,3,False
14,picerube,0.007788272,1,0.7788272,3,False
14,pinustro,0.003514436,1,0.3514436,3,False
14,popugran,0.002654665,1,0.2654665,3,False
14,querrubr,0.003553162,1,0.3553163,3,False
14,tsugcana,0.005992233,1,0.5992233,3,False
15,acerrubr,0.003971857,1,0.3971857,3,False
15,acersacc,0.00538093,1,0.538093,3,False
15,betualle,0.003278792,1,0.3278793,3,False
15,betupapy,0.002077234,1,0.2077234,3,False
15,fagugran,0.005406956,1,0.5406956,3,False
15,picerube,0.007271384,1,0.7271385,3,False
15,pinustro,0.003216383,1,0.3216383,3,False
15,popugran,0.002407376,1,0.2407376,3,False
15,querrubr,0.003251825,1,0.3251826,3,False
15,tsugcana,0.005594544,1,0.5594544,3,False
16,acerrubr,0.003778607,1,0.3778607,3,False
16,acersacc,0.005130113,1,0.5130113,3,False
16,betualle,0.003116368,1,0.3116368,3,False
16,betupapy,0.001973456,1,0.1973456,3,False
16,fagugran,0.005154926,1,0.5154926,3,False
16,picerube,0.006932449,1,0.6932449,3,False
16,pinustro,0.00305705,1,0.305705,3,False
16,popugran,0.002286586,1,0.2286586,3,False
16,querrubr,0.003090736,1,0.3090737,3,False
16,tsugcana,0.00533377,1,0.533377,3,False
17,acerrubr,0.003901883,1,0.3901883,3,False
17,acersacc,0.005245411,1,0.5245411,3,False
17,betualle,0.003239946,1,0.3239945,3,False
17,betupapy,0.002061539,1,0.2061539,3,False
17,fagugran,0.005270781,1,0.5270782,3,False
17,picerube,0.007088254,1,0.7088254,3,False
17,pinustro,0.003178276,1,0.3178276,3,False
17,popugran,0.0023969,1,0.23969,3,False
17,querrubr,0.003213298,1,0.3213298,3,False
17,tsugcana,0.005453644,1,0.5453644,3,False
18,acerrubr,0.003905338,1,0.3905338,3,False
18,acersacc,0.005296388,1,0.5296388,3,False
18,betualle,0.003222119,1,0.3222119,3,False
18,betupapy,0.002040683,1,0.2040683,3,False
18,fagugran,0.005322005,1,0.5322005,3,False
18,picerube,0.00715714,1,0.715714,3,False
18,pinustro,0.003160788,1,0.3160788,3,False
18,popugran,0.002364547,1,0.2364547,3,False
18,querrubr,0.003195617,1,0.3195617,3,False
18,tsugcana,0.005506645,1,0.5506645,3,False
19,acerrubr,0.002910933,1,0.2910933,3,False
19,acersacc,0.004083619,1,0.4083619,3,False
19,betualle,0.0023511,1,0.23511,3,False
19,betupapy,0.001467957,1,0.1467957,3,False
19,fagugran,0.00410337,1,0.4103371,3,False
19,picerube,0.005518296,1,0.5518296,3,False
19,pinustro,0.002306349,1,0.2306349,3,False
19,popugran,0.001684049,1,0.1684049,3,False
19,querrubr,0.002331763,1,0.2331763,3,False
19,tsugcana,0.004245732,1,0.4245732,3,False
20,acerrubr,0.003660521,1,0.3660521,3,False
20,acersacc,0.005010747,1,0.5010747,3,False
20,betualle,0.003002038,1,0.3002038,3,False
20,betupapy,0.001893537,1,0.1893537,3,False
20,fagugran,0.005034982,1,0.5034983,3,False
20,picerube,0.006771146,1,0.6771147,3,False
20,pinustro,0.002944896,1,0.2944897,3,False
20,popugran,0.002187715,1,0.2187715,3,False
20,querrubr,0.002977347,1,0.2977347,3,False
20,tsugcana,0.005209665,1,0.5209665,3,False
21,acerrubr,0.004648639,1,0.4648639,3,False
21,acersacc,0.006149226,1,0.6149226,3,False
21,betualle,0.003897462,1,0.3897462,3,False
21,betupapy,0.002495462,1,0.2495462,3,False
21,fagugran,0.006178969,1,0.6178969,3,False
21,picerube,0.008309603,1,0.8309603,3,False
21,pinustro,0.003823277,1,0.3823277,3,False
21,popugran,0.002913836,1,0.2913836,3,False
21,querrubr,0.003865406,1,0.3865407,3,False
21,tsugcana,0.00639334,1,0.639334,3,False
22,acerrubr,0.004978178,1,0.4978178,3,False
22,acersacc,0.006525404,1,0.6525404,3,False
22,betualle,0.00419769,1,0.419769,3,False
22,betupapy,0.002697972,1,0.2697972,3,False
22,fagugran,0.006556964,1,0.6556965,3,False
22,picerube,0.00881794,1,0.881794,3,False
22,pinustro,0.004117791,1,0.4117791,3,False
22,popugran,0.003158692,1,0.3158692,3,False
22,querrubr,0.004163166,1,0.4163166,3,False
22,tsugcana,0.006784451,1,0.6784451,3,False
23,acerrubr,0.005054689,1,0.5054688,3,False
23,acersacc,0.006608762,1,0.6608762,3,False
23,betualle,0.004269372,1,0.4269372,3,False
23,betupapy,0.00274721,1,0.274721,3,False
23,fagugran,0.006640727,1,0.6640727,3,False
23,picerube,0.008930584,1,0.8930585,3,False
23,pinustro,0.004188108,1,0.4188108,3,False
23,popugran,0.003218976,1,0.3218976,3,False
23,querrubr,0.004234258,1,0.4234258,3,False
23,tsugcana,0.00687112,1,0.687112,3,False
24,acerrubr,0.005563946,1,0.5563946,3,False
24,acersacc,0.007152553,1,0.7152553,3,True
24,betualle,0.004752432,1,0.4752432,3,False
24,betupapy,0.003081764,1,0.3081764,3,False
24,fagugran,0.007187148,1,0.7187148,3,False
24,picerube,0.009502438,1,0.9502438,3,False
24,pinustro,0.004661974,1,0.4661974,3,False
24,popugran,0.003630926,1,0.3630926,3,False
24,querrubr,0.004713345,1,0.4713345,3,False
24,tsugcana,0.007436498,1,0.7436498,3,False
25,acerrubr,0.005484945,1,0.5484945,3,False
25,acersacc,0.007073096,1,0.7073097,3,False
25,betualle,0.004674847,1,0.4674847,3,False
25,betupapy,0.003026824,1,0.3026824,3,False
25,fagugran,0.007107307,1,0.7107307,3,False
25,picerube,0.009536949,1,0.9536949,3,False
25,pinustro,0.004585865,1,0.4585865,3,False
25,popugran,0.00356225,1,0.356225,3,False
25,querrubr,0.004636398,1,0.4636398,3,False
25,tsugcana,0.007353886,1,0.7353886,3,False
26,acerrubr,0.005146939,1,0.5146939,3,False
26,acersacc,0.006697031,1,0.6697031,3,False
26,betualle,0.004362257,1,0.4362257,3,False
26,betupapy,0.002813947,1,0.2813947,3,False
26,fagugran,0.006729422,1,0.6729422,3,False
26,picerube,0.008934206,1,0.8934206,3,False
26,pinustro,0.004279225,1,0.4279225,3,False
26,popugran,0.003303179,1,0.3303179,3,False
26,querrubr,0.004326379,1,0.4326379,3,False
26,tsugcana,0.006962892,1,0.6962892,3,False
27,acerrubr,0.00415813,1,0.4158131,3,False
27,acersacc,0.005596178,1,0.5596178,3,False
27,betualle,0.003447241,1,0.3447241,3,False
27,betupapy,0.002536544,1,0.2536544,3,False
27,fagugran,0.005623245,1,0.5623245,3,False
27,picerube,0.008397743,1,0.8397743,3,False
27,pinustro,0.003881172,1,0.3881172,3,False
27,popugran,0.0029646,1,0.2964601,3,False
27,querrubr,0.003418889,1,0.3418889,3,False
27,tsugcana,0.005818336,1,0.5818337,3,False
28,acerrubr,0.004979423,1,0.4979423,3,False
28,acersacc,0.006495697,1,0.6495697,3,False
28,betualle,0.004214403,1,0.4214403,3,False
28,betupapy,0.002716287,1,0.2716287,3,False
28,fagugran,0.006527114,1,0.6527115,3,False
28,picerube,0.008722297,1,0.8722298,3,False
28,pinustro,0.004134185,1,0.4134185,3,False
28,popugran,0.003186802,1,0.3186803,3,False
28,querrubr,0.004179741,1,0.4179741,3,False
28,tsugcana,0.006753566,1,0.6753566,3,False
29,acerrubr,0.004440673,1,0.4440673,3,False
29,acersacc,0.005922941,1,0.5922942,3,False
29,betualle,0.003702618,1,0.3702618,3,False
29,betupapy,0.002361659,1,0.2361659,3,False
29,fagugran,0.005604985,1,0.5604985,3,False
29,picerube,0.008003818,1,0.8003818,3,False
29,pinustro,0.003632142,1,0.3632142,3,False
29,popugran,0.002750067,1,0.2750067,3,False
29,querrubr,0.003409711,1,0.3409711,3,False
29,tsugcana,0.005799443,1,0.5799443,3,False
30,acerrubr,0.004881802,1,0.4881803,3,False
30,acersacc,0.006416121,1,0.6416121,3,False
30,betualle,0.004109561,1,0.4109562,3,False
30,betupapy,0.003082729,1,0.308273,3,False
30,fagugran,0.006447155,1,0.6447155,3,False
30,picerube,0.009310492,1,0.9310493,3,False
30,pinustro,0.00403134,1,0.403134,3,False
30,popugran,0.003086543,1,0.3086543,3,False
30,querrubr,0.004075762,1,0.4075762,3,False
30,tsugcana,0.006670831,1,0.6670831,3,False
