Time,Ecoregion,SoilType,NrOfCohorts,MaxLayerStdev,Layers,PAR0,Tmin(C),Tave(C),Tday(C),Tmax(C),Precip(mm/mo),CO2(ppm),O3(cum_ppb_h,RunOff(mm/mo),Leakage(mm),PET(mm),Evaporation(mm),Transpiration(mm),Interception(mm),PrecLoss(mm/mo),water(mm),PressureHead(mm),SnowPack(mm),LAI(m2),VPD(kPa),GrossPsn(gC_m2_mo),NetPsn(gC_m2_mo),MaintenanceRespiration(gC_mo),Wood(gDW),Root(gDW),Fol(gDW),NSC(gC),HeteroResp(gC_mo),Litter(gDW_m2),CWD(gDW_m2),WoodSenescence(gDW_m2),FoliageSenescence(gDW_m2),SubCanopyPAR,FrostDepth(mm),LeakageFrac(-)
1933.917,eco999,SALO,3,2904,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,188.5732,3,42.91182,0,0.2206066,0,0,1.215861,3802,1872,0,215.5963,91,270.193876743317,418.270000696182,68,85,0,1000,1
1934,eco999,SALO,3,2904,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,73.05282,0,0.2058431,0,0,1.074008,3802,1872,0,214.5223,100,200,388,68,85,0,1000,1
1934.083,eco999,SALO,3,2904,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,95.04232,0,0.2462872,0,0,1.181285,3802,1872,0,213.341,100,200,388,68,85,0,1000,1
1934.167,eco999,SALO,3,2904,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,111.5409,0,0.3765831,0,0,1.856453,3802,1872,0,211.4846,100,200,388,68,85,0,1000,1
1934.25,eco999,SALO,3,2904,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,179.536,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,3.329905,3802,1872,0,208.1547,100,200,388,68,85,889,1000,1
1934.333,eco999,SALO,3,2904,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,42.32338,4.853899,0,25.37845,0,11.041,179.9026,3,0,1.754865,0.9965439,136.1519,123.3922,5.198498,3802,1872,93.51132,284.2683,100,200,388,68,85,359.9357,1000,1
1934.417,eco999,SALO,3,2904,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,57.90053,4.213169,0,37.2654,20.811,10.8489,182.3767,3,0,1.754865,1.308112,152.2958,134.442,7.681209,3802,1872,93.51132,411.0291,100,200,388,68,85,349.817,1000,1
1934.5,eco999,SALO,3,2904,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,32.86118,2.714977,0,42.3511,15.46098,8.059901,179.7036,3,0,1.754865,1.468441,154.1782,132.943,9.00867,3802,1872,93.51132,534.9633,100,200,388,68,85,328.1342,1000,1
1934.583,eco999,SALO,3,2904,1,816,12.06,19.03,22.515,26,112.18,375,0,0,46.49475,0.3863898,0,35.12984,18.05552,9.412448,182.7911,3,0,1.754865,1.319802,142.294,122.6224,7.958287,3802,1872,93.51132,649.6274,100,200,388,68,85,294.8871,1000,1
1934.667,eco999,SALO,3,2904,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,50.42339,0,0,20.90561,14.94111,7.788889,181.5621,3,0,1.754865,0.9959317,112.2199,98.10964,5.55242,3802,1872,93.51132,742.1847,100,200,388,68,85,250.0758,1000,1
1934.75,eco999,SALO,3,2904,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,31.98056,0,0,9.390203,9.621669,5.015833,185.3338,3,0,1.689412,0.6941499,72.46391,63.08394,3.694648,3802,1872,89.60464,801.5739,100,203.906674861908,388,68,85,191.4356,1000,1
1934.833,eco999,SALO,3,2904,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,35.7809,0,0,0,7.979666,4.335584,188.5732,3,8.44432,0,0.3477341,0,0,2.04985,3802,1872,0,799.5242,100,293.511322021484,388,68,92,0,1000,1
1934.917,eco999,SALO,3,2904,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,188.5732,3,42.91182,0,0.2206066,0,0,1.324241,4132,2034,0,231.263,100,293.511322021484,463.45999121666,73,92,0,1000,1
1935,eco999,SALO,3,2904,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,73.05282,0,0.2058431,0,0,1.166986,4132,2034,0,230.096,110,217,429,73,92,0,1000,1
1935.083,eco999,SALO,3,2904,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,95.04232,0,0.2462872,0,0,1.28355,4132,2034,0,228.8124,110,217,429,73,92,0,1000,1
1935.167,eco999,SALO,3,2904,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,111.5409,0,0.3765831,0,0,2.017167,4132,2034,0,226.7952,110,217,429,73,92,0,1000,1
1935.25,eco999,SALO,3,2904,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,179.536,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,3.618177,4132,2034,0,223.1771,110,217,429,73,92,889,1000,1
1935.333,eco999,SALO,3,2904,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,36.50911,2.952594,0,26.94585,0,11.041,184.1495,3,0,1.892667,0.9965439,144.5561,130.9164,5.648536,4132,2034,99.97523,303.4562,110,217,429,73,92,332.2875,1000,1
1935.417,eco999,SALO,3,2904,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,66.0486,2.34082,0,39.56976,22.29575,10.70043,174.835,4,0,1.892667,1.308112,161.7079,142.6227,8.346177,4132,2034,99.97523,437.7327,110,217,429,73,92,322.9461,1000,1
1935.5,eco999,SALO,3,2904,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,21.49611,0.950462,0,44.96452,16.56403,7.949596,179.9207,3,0,1.892667,1.468441,163.6868,140.9871,9.788557,4132,2034,99.97523,568.9312,110,217,429,73,92,302.9288,1000,1
1935.583,eco999,SALO,3,2904,1,816,12.06,19.03,22.515,26,112.18,375,0,0,43.67027,0,0,37.2792,19.34367,9.283633,182.524,3,0,1.892667,1.319802,150.995,129.9667,8.647241,4132,2034,99.97523,690.2505,110,217,429,73,92,272.2356,1000,1
1935.667,eco999,SALO,3,2904,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,48.27274,0,0,22.16415,16.00707,7.682294,181.2276,3,0,1.892667,0.9959317,118.9717,103.8883,6.033098,4132,2034,99.97523,788.106,110,217,429,73,92,230.8665,1000,1
1935.75,eco999,SALO,3,2904,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,30.62672,0,0,9.941059,10.30812,4.947188,185.1845,3,0,1.821599,0.6941499,76.71484,66.69311,4.014497,4132,2034,95.73534,850.7844,110,221.23988199234,429,73,93,177.3071,1000,1
1935.833,eco999,SALO,3,2904,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,35.11919,0,0,0,8.549003,4.27865,188.5732,3,8.44432,0,0.3477341,0,0,2.227307,4132,2034,0,848.557,110,316.975227355957,429,73,98,0,1000,1
1935.917,eco999,SALO,3,2904,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,188.5732,3,42.91182,0,0.2206066,0,0,1.438882,4479,2205,0,247.3007,110,316.975227355957,511,80,98,0,1000,1
1936,eco999,SALO,3,2904,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,73.05282,0,0.2058431,0,0,1.264937,4479,2205,0,246.0357,119,234,474,80,98,0,1000,1
1936.083,eco999,SALO,3,2904,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,95.04232,0,0.2462872,0,0,1.391286,4479,2205,0,244.6444,119,234,474,80,98,0,1000,1
1936.167,eco999,SALO,3,2904,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,111.5409,0,0.3765831,0,0,2.189205,4479,2205,0,242.4552,119,234,474,80,98,0,1000,1
1936.25,eco999,SALO,3,2904,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,179.536,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,3.926809,4479,2205,0,238.5284,119,234,474,80,98,889,1000,1
1936.333,eco999,SALO,3,2904,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,40.01485,1.138908,0,28.57005,0,11.041,179.0195,3,0,2.03525,0.9965439,153.2636,138.7292,6.128667,4479,2205,106.5524,323.1804,119,234,474,80,98,305.9135,1000,1
1936.417,eco999,SALO,3,2904,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,58.89932,0.5547664,0,41.88701,23.81062,10.54894,173.1737,4,0,2.03525,1.308112,171.1711,150.8338,9.048479,4479,2205,106.5524,464.9658,119,234,474,80,98,297.3136,1000,1
1936.5,eco999,SALO,3,2904,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,23.57161,0,0,47.50895,17.68946,7.837053,172.6267,4,0,2.03525,1.468441,172.9427,148.7538,10.60343,4479,2205,106.5524,603.1162,119,234,474,80,98,278.885,1000,1
1936.583,eco999,SALO,3,2904,1,816,12.06,19.03,22.515,26,112.18,375,0,0,33.3849,0,0,39.32129,20.65797,9.152204,182.2903,3,0,2.03525,1.319802,159.26,136.8522,9.362546,4479,2205,106.5524,730.6057,119,234,474,80,98,250.628,1000,1
1936.667,eco999,SALO,3,2904,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,46.17609,0,0,23.33917,17.09466,7.573534,180.9368,3,0,2.03525,0.9959317,125.2741,109.2012,6.53099,4479,2205,106.5524,833.276,119,234,474,80,98,212.5423,1000,1
1936.75,eco999,SALO,3,2904,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,27.48833,0,0,10.4484,11.0085,4.87715,186.8945,3,0,1.958151,0.6941499,80.62999,69.95718,4.345912,4479,2205,101.9549,898.8873,119,238.597500801086,474,80,98,163.8061,1000,1
1936.833,eco999,SALO,3,2904,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,36.30684,0,0,0,9.129288,4.220622,188.5732,3,8.44432,0,0.3477341,0,0,2.41231,4479,2205,0,896.4749,119,340.552382946014,474,80,105,0,1000,1
1936.917,eco999,SALO,3,2904,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,188.5732,3,42.91182,0,0.2206066,0,0,1.559373,4842,2384,0,263.6275,119,340.552382946014,562.890002250671,88,105,0,1000,1
1937,eco999,SALO,3,2904,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,73.05282,0,0.2058431,0,0,1.367528,4842,2384,0,262.26,129,252,522,88,105,0,1000,1
1937.083,eco999,SALO,3,2904,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,95.04232,0,0.2462872,0,0,1.504124,4842,2384,0,260.7559,129,252,522,88,105,0,1000,1
1937.167,eco999,SALO,3,2904,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,111.5409,0,0.3765831,0,0,2.36381,4842,2384,0,258.3921,129,252,522,88,105,0,1000,1
1937.25,eco999,SALO,3,2904,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,179.536,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,4.239948,4842,2384,0,254.1521,129,252,522,88,105,889,1000,1
1937.333,eco999,SALO,3,2904,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,33.75948,0,0,30.05714,0,11.041,183.7878,3,0,2.181708,0.9965439,161.2341,145.7964,6.619216,4842,2384,113.1972,342.3906,129,252,522,88,105,281.0005,1000,1
1937.417,eco999,SALO,3,2904,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,59.20201,0,0,44.14634,25.34434,10.39557,173.9995,4,0,2.181708,1.308112,180.3958,158.7947,9.780437,4842,2384,113.1972,491.4049,129,252,522,88,105,273.1009,1000,1
1937.5,eco999,SALO,3,2904,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,21.29449,0,0,50.15349,18.82891,7.72311,172.0595,4,0,2.181708,1.468441,182.5612,156.869,11.47069,4842,2384,113.1972,636.8033,129,252,522,88,105,256.1731,1000,1
1937.583,eco999,SALO,3,2904,1,816,12.06,19.03,22.515,26,112.18,375,0,0,36.69916,0,0,41.53867,21.98862,9.019138,174.9939,4,0,2.181708,1.319802,168.2334,144.433,10.13324,4842,2384,113.1972,771.103,129,252,522,88,105,230.2173,1000,1
1937.667,eco999,SALO,3,2904,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,32.74608,0,0,24.64914,18.19579,7.463422,184.7694,3,0,2.181708,0.9959317,132.2996,115.2278,7.069864,4842,2384,113.1972,879.261,129,252,522,88,105,195.2333,1000,1
1937.75,eco999,SALO,3,2904,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,30.36266,0,0,11.02148,11.71759,4.806241,186.6413,3,0,2.098142,0.6941499,85.0524,73.7241,4.704374,4842,2384,108.2166,948.2809,129,256.980582714081,522,88,105,151.0315,1000,1
1937.833,eco999,SALO,3,2904,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,35.5256,0,0,0,9.716022,4.161949,188.5732,3,8.44432,0,0.3477341,0,0,2.610062,4842,2384,0,945.6708,129,365.197187423706,522,88,112,0,1000,1
1937.917,eco999,SALO,3,2904,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,188.5732,3,42.91182,0,0.2206066,0,0,1.686149,5222,2571,0,280.1314,129,365.197187423706,618.100001096725,95,112,0,1000,1
1938,eco999,SALO,3,2904,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,73.05282,0,0.2058431,0,0,1.474901,5222,2571,0,278.6564,140,270,573,95,112,0,1000,1
1938.083,eco999,SALO,3,2904,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,95.04232,0,0.2462872,0,0,1.622222,5222,2571,0,277.0342,140,270,573,95,112,0,1000,1
1938.167,eco999,SALO,3,2904,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,111.5409,0,0.3765831,0,0,2.549408,5222,2571,0,274.4848,140,270,573,95,112,0,1000,1
1938.25,eco999,SALO,3,2904,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,179.536,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,4.572853,5222,2571,0,269.9119,140,270,573,95,112,889,1000,1
1938.333,eco999,SALO,3,2904,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,32.39023,0,0,31.58303,0,11.041,183.6312,3,0,2.331818,0.9965439,169.4111,153.0633,7.138933,5222,2571,119.898,361.8822,140,270,573,95,112,257.5703,1000,1
1938.417,eco999,SALO,3,2904,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,48.09027,0,0,46.39233,26.89317,10.24068,181.3147,3,0,2.331818,1.308112,189.5642,166.6895,10.54836,5222,2571,119.898,518.0234,140,270,573,95,112,250.3293,1000,1
1938.5,eco999,SALO,3,2904,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,16.73276,0,0,52.69947,19.97956,7.608044,180.3548,3,0,2.331818,1.468441,191.819,164.6121,12.37132,5222,2571,119.898,670.2642,140,270,573,95,112,234.8131,1000,1
1938.583,eco999,SALO,3,2904,1,816,12.06,19.03,22.515,26,112.18,375,0,0,35.37433,0,0,43.62449,23.33237,8.884764,181.3189,3,0,2.331818,1.319802,176.6721,151.4685,10.92886,5222,2571,119.898,810.8037,140,270,573,95,112,211.0214,1000,1
1938.667,eco999,SALO,3,2904,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,36.96754,0,0,25.86135,19.30775,7.352225,184.66,3,0,2.331818,0.9959317,138.799,120.7208,7.624963,5222,2571,119.898,923.8995,140,270,573,95,112,178.9545,1000,1
1938.75,eco999,SALO,3,2904,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,31.05518,0,0,11.54474,12.43367,4.734633,184.6718,3,0,2.241312,0.6941499,89.09039,77.10361,5.073744,5222,2571,114.5068,995.9293,140,275.391209125519,573,95,113,138.9966,1000,1
1938.833,eco999,SALO,3,2904,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,33.02367,0,0,0,10.30764,4.102787,188.5732,3,8.44432,0,0.3477341,0,0,2.814994,5222,2571,0,993.1143,140,389.898040294647,573,95,118,0,1000,1
1938.917,eco999,SALO,3,2904,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,188.5732,3,42.91182,0,0.2206066,0,0,1.818539,5618,2767,0,296.784,140,389.898040294647,676.639998912811,102,118,0,1000,1
1939,eco999,SALO,3,2904,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,73.05282,0,0.2058431,0,0,1.58663,5618,2767,0,295.1973,151,288,627,102,118,0,1000,1
1939.083,eco999,SALO,3,2904,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,95.04232,0,0.2462872,0,0,1.745111,5618,2767,0,293.4522,151,288,627,102,118,0,1000,1
1939.167,eco999,SALO,3,2904,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,111.5409,0,0.3765831,0,0,2.742535,5618,2767,0,290.7097,151,288,627,102,118,0,1000,1
1939.25,eco999,SALO,3,2904,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,179.536,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,4.919263,5618,2767,0,285.7903,151,288,627,102,118,889,1000,1
1939.333,eco999,SALO,3,2904,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,31.03543,0,0,33.07583,0,11.041,183.4931,3,0,2.484555,0.9965439,177.4088,160.1502,7.679734,5618,2767,126.6108,381.286,151,288,627,102,118,235.7343,1000,1
1939.417,eco999,SALO,3,2904,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,44.99535,0,0,48.59077,28.44541,10.08546,180.6761,3,0,2.484555,1.308112,198.536,174.3869,11.34744,5618,2767,126.6108,544.3255,151,288,627,102,118,229.1072,1000,1
1939.5,eco999,SALO,3,2904,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,32.31963,0,0,55.19135,21.13276,7.492724,160.5997,6,0,2.484555,1.468441,200.8777,172.1549,13.30849,5618,2767,126.6108,703.1719,151,288,627,102,118,214.9064,1000,1
1939.583,eco999,SALO,3,2904,1,816,12.06,19.03,22.515,26,112.18,375,0,0,23.98856,0,0,45.66321,24.67909,8.750092,169.6988,4,0,2.484555,1.319802,184.9181,158.3103,11.75677,5618,2767,126.6108,849.7254,151,288,627,102,118,193.1317,1000,1
1939.667,eco999,SALO,3,2904,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,23.25647,0,0,27.04307,20.42218,7.240782,184.5662,3,0,2.484555,0.9959317,145.1333,126.0478,8.202582,5618,2767,126.6108,967.5706,151,288,627,102,118,163.7833,1000,1
1939.75,eco999,SALO,3,2904,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,29.92529,0,0,12.05221,13.15133,4.662867,184.5546,3,0,2.386613,0.6941499,93.00652,80.36304,5.458099,5618,2767,120.7801,1042.475,151,293.830656528473,627,102,118,127.7628,1000,1
1939.833,eco999,SALO,3,2904,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,32.37381,0,0,0,10.89947,4.043603,188.5732,3,8.44432,0,0.3477341,0,0,3.02824,5618,2767,0,1039.447,151,414.610754489899,627,102,125,0,1000,1
1939.917,eco999,SALO,3,2904,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,188.5732,3,42.91182,0,0.2206066,0,0,1.9563,6028,2969,0,313.4739,151,414.610754489899,738.520001411438,110,125,0,1000,1
1940,eco999,SALO,5,7145,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,73.05282,0,0.2058431,0,0,1.752194,6214,3061,0,325.7218,161,307,685,110,125,0,1000,1
1940.083,eco999,SALO,5,7145,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,95.04232,0,0.2462872,0,0,1.927212,6214,3061,0,323.7945,161,307,685,110,125,0,1000,1
1940.167,eco999,SALO,5,7145,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,111.5409,0,0.3765831,0,0,3.032493,6214,3061,0,320.762,161,307,685,110,125,0,1000,1
1940.25,eco999,SALO,5,7145,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,179.536,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,5.439425,6214,3061,0,315.3225,161,307,685,110,125,889,1000,1
1940.333,eco999,SALO,5,7145,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,29.28258,0,0,35.59779,0,11.041,182.724,3,0,2.732281,0.9965439,190.8302,171.9867,8.489444,6214,3061,138.8737,416.3266,161,307,685,110,125,204.1845,1000,1
1940.417,eco999,SALO,5,7145,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,31.12668,0,0,52.23505,30.91315,9.838685,187.9105,3,0,2.732281,1.308112,213.3043,186.9372,12.53398,6214,3061,138.8737,590.7298,161,307,685,110,125,198.4444,1000,1
1940.5,eco999,SALO,5,7145,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,17.05431,0,0,59.22134,22.9661,7.30939,177.4194,4,0,2.732281,1.468441,215.4228,184.0618,14.6879,6214,3061,138.8737,760.1036,161,307,685,110,125,186.1441,1000,1
1940.583,eco999,SALO,5,7145,1,816,12.06,19.03,22.515,26,112.18,375,0,0,17.74164,0,0,48.87941,26.82009,8.535991,187.6223,3,0,2.732281,1.319802,197.8354,168.7837,12.96902,6214,3061,138.8737,915.9183,161,307,685,110,125,167.2837,1000,1
1940.667,eco999,SALO,5,7145,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,38.32851,0,0,28.86005,22.19387,7.063612,184.0061,3,0,2.732281,0.9959317,154.8095,133.9713,9.046741,6214,3061,138.8737,1040.843,161,307,685,110,125,141.8631,1000,1
1940.75,eco999,SALO,5,7145,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,23.75163,0,0,12.65686,14.29225,4.548775,188.5367,3,0,2.579814,0.6941499,97.67258,84.08597,6.019968,6214,3061,129.7897,1118.909,161,316.084064483643,685,110,128,114.2191,1000,1
1940.833,eco999,SALO,5,7145,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,35.65953,0,0,0,11.6732,3.966231,188.5732,3,8.44432,0,0.3477341,0,0,3.341538,6214,3061,0,1115.567,161,445.87375164032,685,110,136,0,1000,1
1940.917,eco999,SALO,5,7145,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,188.5732,3,42.91182,0,0.2206066,0,0,2.160047,6648,3274,0,343.8673,161,445.87375164032,808.360001087189,120,136,0,1000,1
1941,eco999,SALO,5,7145,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,73.05282,0,0.2058431,0,0,1.874256,6648,3274,0,341.993,175,330,749,120,136,0,1000,1
1941.083,eco999,SALO,5,7145,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,95.04232,0,0.2462872,0,0,2.061466,6648,3274,0,339.9316,175,330,749,120,136,0,1000,1
1941.167,eco999,SALO,5,7145,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,111.5409,0,0.3765831,0,0,3.239705,6648,3274,0,336.6919,175,330,749,120,136,0,1000,1
1941.25,eco999,SALO,5,7145,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,179.536,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,5.811033,6648,3274,0,330.881,175,330,749,120,136,889,1000,1
1941.333,eco999,SALO,5,7145,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,28.85532,0,0,36.90187,0,11.041,181.8473,3,0,2.891265,0.9965439,197.8186,178.0568,9.071924,6648,3274,145.6735,434.3127,175,330,749,120,136,186.1986,1000,1
1941.417,eco999,SALO,5,7145,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,26.49854,0,0,54.24698,32.46497,9.683503,188.2533,3,0,2.891265,1.308112,221.5173,193.8653,13.40452,6648,3274,145.6735,614.7736,175,330,749,120,136,180.9641,1000,1
1941.5,eco999,SALO,5,7145,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,8.173492,0,0,61.60384,24.11899,7.194101,183.2227,3,0,2.891265,1.468441,224.0866,191.1973,15.72107,6648,3274,145.6735,790.2499,175,330,749,120,136,169.7473,1000,1
1941.583,eco999,SALO,5,7145,1,816,12.06,19.03,22.515,26,112.18,375,0,0,21.13869,0,0,50.87952,28.16644,8.401357,186.8168,3,0,2.891265,1.319802,205.9285,175.4611,13.88804,6648,3274,145.6735,951.8228,175,330,749,120,136,152.5482,1000,1
1941.667,eco999,SALO,5,7145,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,30.86298,0,0,30.03244,23.30799,6.952201,188.4912,3,0,2.891265,0.9959317,161.0972,139.2435,9.689555,6648,3274,145.6735,1081.377,175,330,749,120,136,129.3669,1000,1
1941.75,eco999,SALO,5,7145,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,27.08606,0,0,13.16305,15.00971,4.477029,188.5354,3,0,2.728975,0.6941499,101.5788,87.34124,6.447549,6648,3274,136.0085,1162.27,175,339.664923906326,749,120,136,104.753,1000,1
1941.833,eco999,SALO,5,7145,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,35.12971,0,0,0,12.26042,3.907509,188.5732,3,8.44432,0,0.3477341,0,0,3.577204,6648,3274,0,1158.693,175,475.673468589783,749,120,142,0,1000,1
1941.917,eco999,SALO,5,7145,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,188.5732,3,42.91182,0,0.2206066,0,0,2.31094,7092,3493,0,360.7933,175,475.673468589783,880.960002779961,129,142,0,1000,1
1942,eco999,SALO,5,7145,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,73.05282,0,0.2058431,0,0,1.999622,7092,3493,0,358.7937,187,352,817,129,142,0,1000,1
1942.083,eco999,SALO,5,7145,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,95.04232,0,0.2462872,0,0,2.199354,7092,3493,0,356.5943,187,352,817,129,142,0,1000,1
1942.167,eco999,SALO,5,7145,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,111.5409,0,0.3765831,0,0,3.456403,7092,3493,0,353.1379,187,352,817,129,142,0,1000,1
1942.25,eco999,SALO,5,7145,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,179.536,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,6.199722,7092,3493,0,346.9382,187,352,817,129,142,889,1000,1
