Year,Species,Pest,FWater_Avg,FRad_Avg,ActiveMonths,Est
16,acersacc,0.00529724,1,0.5297241,3,False
16,betualle,0.003244466,1,0.3244466,3,False
16,betupapy,0.002059073,1,0.2059073,3,False
16,fagugran,0.005322861,1,0.5322862,3,False
16,picerube,0.007158293,1,0.7158294,3,False
16,pinustro,0.00318271,1,0.318271,3,False
16,popugran,0.002389474,1,0.2389474,3,False
16,querrubr,0.003217781,1,0.3217781,3,False
16,tsugcana,0.005507532,1,0.5507532,3,False
17,acerrubr,0.004042706,1,0.4042706,3,False
17,acersacc,0.005407074,1,0.5407073,3,False
17,betualle,0.003368103,1,0.3368104,3,False
17,betupapy,0.002147997,1,0.2147998,3,False
17,fagugran,0.005433226,1,0.5433226,3,False
17,picerube,0.007306713,1,0.7306713,3,False
17,pinustro,0.003303994,1,0.3303995,3,False
17,popugran,0.00250149,1,0.250149,3,False
17,querrubr,0.003340402,1,0.3340402,3,False
17,tsugcana,0.005621726,1,0.5621726,3,False
18,acerrubr,0.004043877,1,0.4043877,3,False
18,acersacc,0.005458662,1,0.5458662,3,False
18,betualle,0.003346421,1,0.3346421,3,False
18,betupapy,0.0021237,1,0.21237,3,False
18,fagugran,0.005485063,1,0.5485063,3,False
18,picerube,0.007376425,1,0.7376425,3,False
18,pinustro,0.003282725,1,0.3282725,3,False
18,popugran,0.002464246,1,0.2464246,3,False
18,querrubr,0.003318897,1,0.3318897,3,False
18,tsugcana,0.005675361,1,0.5675361,3,False
19,acerrubr,0.003023633,1,0.3023633,3,False
19,acersacc,0.004224239,1,0.4224239,3,False
19,betualle,0.002448477,1,0.2448477,3,False
19,betupapy,0.00153142,1,0.153142,3,False
19,fagugran,0.00424467,1,0.4244671,3,False
19,picerube,0.00570832,1,0.570832,3,False
19,pinustro,0.002401873,1,0.2401873,3,False
19,popugran,0.001758995,1,0.1758996,3,False
19,querrubr,0.002428339,1,0.2428339,3,False
19,tsugcana,0.004391934,1,0.4391934,3,False
20,acerrubr,0.003784824,1,0.3784824,3,False
20,acersacc,0.005158842,1,0.5158842,3,False
20,betualle,0.003112406,1,0.3112406,3,False
20,betupapy,0.00196674,1,0.196674,3,False
20,fagugran,0.005183794,1,0.5183794,3,False
20,picerube,0.006971271,1,0.6971271,3,False
20,pinustro,0.003053163,1,0.3053164,3,False
20,popugran,0.002275205,1,0.2275205,3,False
20,querrubr,0.003086807,1,0.3086807,3,False
20,tsugcana,0.005363639,1,0.5363639,3,False
21,acerrubr,0.004852016,1,0.4852016,3,False
21,acersacc,0.006376602,1,0.6376602,3,False
21,betualle,0.004085168,1,0.4085168,3,False
21,betupapy,0.002623172,1,0.2623172,3,False
21,fagugran,0.006407443,1,0.6407443,3,False
21,picerube,0.00861686,1,0.861686,3,False
21,pinustro,0.00400741,1,0.400741,3,False
21,popugran,0.003069184,1,0.3069184,3,False
21,querrubr,0.004051568,1,0.4051569,3,False
21,tsugcana,0.006629742,1,0.6629742,3,False
22,acerrubr,0.005195679,1,0.5195679,3,False
22,acersacc,0.006763494,1,0.6763494,3,False
22,betualle,0.004400889,1,0.4400889,3,False
22,betupapy,0.002837294,1,0.2837295,3,False
22,fagugran,0.006796207,1,0.6796207,3,False
22,picerube,0.009139678,1,0.9139678,3,False
22,pinustro,0.004317122,1,0.4317122,3,False
22,popugran,0.003329056,1,0.3329056,3,False
22,querrubr,0.004364693,1,0.4364693,3,False
22,tsugcana,0.007031994,1,0.7031994,3,False
23,acerrubr,0.005283247,1,0.5283247,3,False
23,acersacc,0.00685776,1,0.685776,3,False
23,betualle,0.004483527,1,0.4483527,3,False
23,betupapy,0.002894329,1,0.2894329,3,False
23,fagugran,0.006890929,1,0.6890929,3,False
23,picerube,0.009267061,1,0.9267061,3,False
23,pinustro,0.004398186,1,0.4398186,3,False
23,popugran,0.003399113,1,0.3399113,3,False
23,querrubr,0.004446651,1,0.4446651,3,False
23,tsugcana,0.007130001,1,0.7130001,3,False
24,acerrubr,0.005812191,1,0.5812191,3,False
24,acersacc,0.00741371,1,0.741371,3,False
24,betualle,0.004990089,1,0.4990089,3,False
24,betupapy,0.00324737,1,0.324737,3,False
24,fagugran,0.007449568,1,0.7449568,3,False
24,picerube,0.009730072,1,0.9730072,3,False
24,pinustro,0.004895107,1,0.4895107,3,False
24,popugran,0.003835715,1,0.3835715,3,False
24,querrubr,0.004949047,1,0.4949048,3,False
24,tsugcana,0.007708022,1,0.7708023,3,False
25,acerrubr,0.005710891,1,0.5710891,3,False
25,acersacc,0.00731253,1,0.731253,3,False
25,betualle,0.00489014,1,0.489014,3,False
25,betupapy,0.003176366,1,0.3176366,3,False
25,fagugran,0.007347898,1,0.7347898,3,False
25,picerube,0.009751239,1,0.9751239,3,False
25,pinustro,0.004797061,1,0.479706,3,False
25,popugran,0.003746755,1,0.3746755,3,False
25,querrubr,0.004849921,1,0.4849921,3,False
25,tsugcana,0.007602825,1,0.7602825,3,False
26,acerrubr,0.005359593,1,0.5359593,3,False
26,acersacc,0.006926835,1,0.6926835,3,False
26,betualle,0.004562647,1,0.4562647,3,False
26,betupapy,0.00295217,1,0.295217,3,False
26,fagugran,0.006960337,1,0.6960337,3,False
26,picerube,0.009136391,1,0.9136391,3,False
26,pinustro,0.004475801,1,0.4475801,3,False
26,popugran,0.003472924,1,0.3472924,3,False
26,querrubr,0.00452512,1,0.4525121,3,False
26,tsugcana,0.007201817,1,0.7201818,3,False
27,acerrubr,0.004355992,1,0.4355992,3,False
27,acersacc,0.005824139,1,0.5824139,3,False
27,betualle,0.003626503,1,0.3626503,3,False
27,betupapy,0.002659826,1,0.2659826,3,False
27,fagugran,0.005852308,1,0.5852308,3,False
27,picerube,0.008693194,1,0.8693194,3,False
27,pinustro,0.004058766,1,0.4058766,3,False
27,popugran,0.003114662,1,0.3114662,3,False
27,querrubr,0.003596676,1,0.3596676,3,False
27,tsugcana,0.006055347,1,0.6055347,3,False
28,acerrubr,0.005160053,1,0.5160053,3,False
28,acersacc,0.006691935,1,0.6691934,3,False
28,betualle,0.004384176,1,0.4384176,3,False
28,betupapy,0.002833219,1,0.2833219,3,False
28,fagugran,0.006724302,1,0.6724302,3,False
28,picerube,0.008905035,1,0.8905035,3,False
28,pinustro,0.004300727,1,0.4300727,3,False
28,popugran,0.003330271,1,0.3330271,3,False
28,querrubr,0.004348117,1,0.4348117,3,False
28,tsugcana,0.006957593,1,0.6957593,3,False
29,acerrubr,0.004593163,1,0.4593163,3,False
29,acersacc,0.006095889,1,0.6095889,3,False
29,betualle,0.00384207,1,0.384207,3,False
29,betupapy,0.002455949,1,0.2455949,3,False
29,fagugran,0.005783895,1,0.5783895,3,False
29,picerube,0.008237526,1,0.8237526,3,False
29,pinustro,0.003768939,1,0.3768939,3,False
29,popugran,0.002864261,1,0.2864261,3,False
29,querrubr,0.003548341,1,0.3548341,3,False
29,tsugcana,0.005984561,1,0.5984561,3,False
30,acerrubr,0.005104724,1,0.5104724,3,False
30,acersacc,0.006661416,1,0.6661416,3,False
30,betualle,0.004317205,1,0.4317205,3,False
30,betupapy,0.003226642,1,0.3226642,3,False
30,fagugran,0.006693635,1,0.6693635,3,False
30,picerube,0.009534578,1,0.9534578,3,False
30,pinustro,0.004235031,1,0.4235031,3,False
30,popugran,0.003260085,1,0.3260085,3,False
30,querrubr,0.004281697,1,0.4281697,3,False
30,tsugcana,0.006925862,1,0.6925862,3,True
