Year,Species,Pest,FWater_Avg,FRad_Avg,ActiveMonths,Est
28,fagugran,0.006645631,1,0.6645631,3,False
28,picerube,0.008836484,1,0.8836484,3,False
28,pinustro,0.004234135,1,0.4234135,3,False
28,popugran,0.003272833,1,0.3272833,3,False
28,querrubr,0.004280792,1,0.4280792,3,False
28,tsugcana,0.006876194,1,0.6876194,3,False
29,acerrubr,0.00452756,1,0.452756,3,False
29,acersacc,0.006021688,1,0.6021689,3,False
29,betualle,0.003781978,1,0.3781978,3,False
29,betupapy,0.002415274,1,0.2415274,3,False
29,fagugran,0.005707896,1,0.5707896,3,False
29,picerube,0.008137258,1,0.8137258,3,False
29,pinustro,0.003709991,1,0.3709991,3,False
29,popugran,0.002814963,1,0.2814963,3,False
29,querrubr,0.00348919,1,0.348919,3,False
29,tsugcana,0.005905924,1,0.5905924,3,False
30,acerrubr,0.005012526,1,0.5012527,3,False
30,acersacc,0.00656038,1,0.656038,3,False
30,betualle,0.004231114,1,0.4231115,3,False
30,betupapy,0.003166434,1,0.3166434,3,False
30,fagugran,0.00659211,1,0.659211,3,False
30,picerube,0.009442318,1,0.9442318,3,True
30,pinustro,0.004150579,1,0.4150579,3,False
30,popugran,0.003187938,1,0.3187938,3,False
30,querrubr,0.004196315,1,0.4196315,3,False
30,tsugcana,0.006820815,1,0.6820815,3,False
