Year,CalendarYear,EcoregionName,TAP,MAT,BeginGrow,EndGrow,
536, -1, 102, 778.34, 13.22, 77, 325, 
537, -1, 101, 778.34, 13.22, 77, 325, 
537, -1, 102, 778.34, 13.22, 77, 325, 
538, -1, 101, 778.34, 13.22, 77, 325, 
538, -1, 102, 778.34, 13.22, 77, 325, 
539, -1, 101, 778.34, 13.22, 77, 325, 
539, -1, 102, 778.34, 13.22, 77, 325, 
540, -1, 101, 778.34, 13.22, 77, 325, 
540, -1, 102, 778.34, 13.22, 77, 325, 
541, -1, 101, 778.34, 13.22, 77, 325, 
541, -1, 102, 778.34, 13.22, 77, 325, 
542, -1, 101, 778.34, 13.22, 77, 325, 
542, -1, 102, 778.34, 13.22, 77, 325, 
543, -1, 101, 778.34, 13.22, 77, 325, 
543, -1, 102, 778.34, 13.22, 77, 325, 
544, -1, 101, 778.34, 13.22, 77, 325, 
544, -1, 102, 778.34, 13.22, 77, 325, 
545, -1, 101, 778.34, 13.22, 77, 325, 
545, -1, 102, 778.34, 13.22, 77, 325, 
546, -1, 101, 778.34, 13.22, 77, 325, 
546, -1, 102, 778.34, 13.22, 77, 325, 
547, -1, 101, 778.34, 13.22, 77, 325, 
547, -1, 102, 778.34, 13.22, 77, 325, 
548, -1, 101, 778.34, 13.22, 77, 325, 
548, -1, 102, 778.34, 13.22, 77, 325, 
549, -1, 101, 778.34, 13.22, 77, 325, 
549, -1, 102, 778.34, 13.22, 77, 325, 
550, -1, 101, 778.34, 13.22, 77, 325, 
550, -1, 102, 778.34, 13.22, 77, 325, 
551, -1, 101, 778.34, 13.22, 77, 325, 
551, -1, 102, 778.34, 13.22, 77, 325, 
552, -1, 101, 778.34, 13.22, 77, 325, 
552, -1, 102, 778.34, 13.22, 77, 325, 
553, -1, 101, 778.34, 13.22, 77, 325, 
553, -1, 102, 778.34, 13.22, 77, 325, 
554, -1, 101, 778.34, 13.22, 77, 325, 
554, -1, 102, 778.34, 13.22, 77, 325, 
555, -1, 101, 778.34, 13.22, 77, 325, 
555, -1, 102, 778.34, 13.22, 77, 325, 
556, -1, 101, 778.34, 13.22, 77, 325, 
556, -1, 102, 778.34, 13.22, 77, 325, 
557, -1, 101, 778.34, 13.22, 77, 325, 
557, -1, 102, 778.34, 13.22, 77, 325, 
558, -1, 101, 778.34, 13.22, 77, 325, 
558, -1, 102, 778.34, 13.22, 77, 325, 
559, -1, 101, 778.34, 13.22, 77, 325, 
559, -1, 102, 778.34, 13.22, 77, 325, 
560, -1, 101, 778.34, 13.22, 77, 325, 
560, -1, 102, 778.34, 13.22, 77, 325, 
561, -1, 101, 778.34, 13.22, 77, 325, 
561, -1, 102, 778.34, 13.22, 77, 325, 
562, -1, 101, 778.34, 13.22, 77, 325, 
562, -1, 102, 778.34, 13.22, 77, 325, 
563, -1, 101, 778.34, 13.22, 77, 325, 
563, -1, 102, 778.34, 13.22, 77, 325, 
564, -1, 101, 778.34, 13.22, 77, 325, 
564, -1, 102, 778.34, 13.22, 77, 325, 
565, -1, 101, 778.34, 13.22, 77, 325, 
565, -1, 102, 778.34, 13.22, 77, 325, 
566, -1, 101, 778.34, 13.22, 77, 325, 
566, -1, 102, 778.34, 13.22, 77, 325, 
567, -1, 101, 778.34, 13.22, 77, 325, 
567, -1, 102, 778.34, 13.22, 77, 325, 
568, -1, 101, 778.34, 13.22, 77, 325, 
568, -1, 102, 778.34, 13.22, 77, 325, 
569, -1, 101, 778.34, 13.22, 77, 325, 
569, -1, 102, 778.34, 13.22, 77, 325, 
570, -1, 101, 778.34, 13.22, 77, 325, 
570, -1, 102, 778.34, 13.22, 77, 325, 
571, -1, 101, 778.34, 13.22, 77, 325, 
571, -1, 102, 778.34, 13.22, 77, 325, 
572, -1, 101, 778.34, 13.22, 77, 325, 
572, -1, 102, 778.34, 13.22, 77, 325, 
573, -1, 101, 778.34, 13.22, 77, 325, 
573, -1, 102, 778.34, 13.22, 77, 325, 
574, -1, 101, 778.34, 13.22, 77, 325, 
574, -1, 102, 778.34, 13.22, 77, 325, 
575, -1, 101, 778.34, 13.22, 77, 325, 
575, -1, 102, 778.34, 13.22, 77, 325, 
576, -1, 101, 778.34, 13.22, 77, 325, 
576, -1, 102, 778.34, 13.22, 77, 325, 
577, -1, 101, 778.34, 13.22, 77, 325, 
577, -1, 102, 778.34, 13.22, 77, 325, 
578, -1, 101, 778.34, 13.22, 77, 325, 
578, -1, 102, 778.34, 13.22, 77, 325, 
579, -1, 101, 778.34, 13.22, 77, 325, 
579, -1, 102, 778.34, 13.22, 77, 325, 
580, -1, 101, 778.34, 13.22, 77, 325, 
580, -1, 102, 778.34, 13.22, 77, 325, 
581, -1, 101, 778.34, 13.22, 77, 325, 
581, -1, 102, 778.34, 13.22, 77, 325, 
582, -1, 101, 778.34, 13.22, 77, 325, 
582, -1, 102, 778.34, 13.22, 77, 325, 
583, -1, 101, 778.34, 13.22, 77, 325, 
583, -1, 102, 778.34, 13.22, 77, 325, 
584, -1, 101, 778.34, 13.22, 77, 325, 
584, -1, 102, 778.34, 13.22, 77, 325, 
585, -1, 101, 778.34, 13.22, 77, 325, 
585, -1, 102, 778.34, 13.22, 77, 325, 
586, -1, 101, 778.34, 13.22, 77, 325, 
586, -1, 102, 778.34, 13.22, 77, 325, 
587, -1, 101, 778.34, 13.22, 77, 325, 
587, -1, 102, 778.34, 13.22, 77, 325, 
588, -1, 101, 778.34, 13.22, 77, 325, 
588, -1, 102, 778.34, 13.22, 77, 325, 
589, -1, 101, 778.34, 13.22, 77, 325, 
589, -1, 102, 778.34, 13.22, 77, 325, 
590, -1, 101, 778.34, 13.22, 77, 325, 
590, -1, 102, 778.34, 13.22, 77, 325, 
591, -1, 101, 778.34, 13.22, 77, 325, 
591, -1, 102, 778.34, 13.22, 77, 325, 
592, -1, 101, 778.34, 13.22, 77, 325, 
592, -1, 102, 778.34, 13.22, 77, 325, 
593, -1, 101, 778.34, 13.22, 77, 325, 
593, -1, 102, 778.34, 13.22, 77, 325, 
594, -1, 101, 778.34, 13.22, 77, 325, 
594, -1, 102, 778.34, 13.22, 77, 325, 
595, -1, 101, 778.34, 13.22, 77, 325, 
595, -1, 102, 778.34, 13.22, 77, 325, 
596, -1, 101, 778.34, 13.22, 77, 325, 
596, -1, 102, 778.34, 13.22, 77, 325, 
597, -1, 101, 778.34, 13.22, 77, 325, 
597, -1, 102, 778.34, 13.22, 77, 325, 
598, -1, 101, 778.34, 13.22, 77, 325, 
598, -1, 102, 778.34, 13.22, 77, 325, 
599, -1, 101, 778.34, 13.22, 77, 325, 
599, -1, 102, 778.34, 13.22, 77, 325, 
600, -1, 101, 778.34, 13.22, 77, 325, 
600, -1, 102, 778.34, 13.22, 77, 325, 
601, -1, 101, 778.34, 13.22, 77, 325, 
601, -1, 102, 778.34, 13.22, 77, 325, 
602, -1, 101, 778.34, 13.22, 77, 325, 
602, -1, 102, 778.34, 13.22, 77, 325, 
603, -1, 101, 778.34, 13.22, 77, 325, 
603, -1, 102, 778.34, 13.22, 77, 325, 
604, -1, 101, 778.34, 13.22, 77, 325, 
604, -1, 102, 778.34, 13.22, 77, 325, 
605, -1, 101, 778.34, 13.22, 77, 325, 
605, -1, 102, 778.34, 13.22, 77, 325, 
606, -1, 101, 778.34, 13.22, 77, 325, 
606, -1, 102, 778.34, 13.22, 77, 325, 
607, -1, 101, 778.34, 13.22, 77, 325, 
607, -1, 102, 778.34, 13.22, 77, 325, 
608, -1, 101, 778.34, 13.22, 77, 325, 
608, -1, 102, 778.34, 13.22, 77, 325, 
609, -1, 101, 778.34, 13.22, 77, 325, 
609, -1, 102, 778.34, 13.22, 77, 325, 
610, -1, 101, 778.34, 13.22, 77, 325, 
610, -1, 102, 778.34, 13.22, 77, 325, 
611, -1, 101, 778.34, 13.22, 77, 325, 
611, -1, 102, 778.34, 13.22, 77, 325, 
612, -1, 101, 778.34, 13.22, 77, 325, 
612, -1, 102, 778.34, 13.22, 77, 325, 
613, -1, 101, 778.34, 13.22, 77, 325, 
613, -1, 102, 778.34, 13.22, 77, 325, 
614, -1, 101, 778.34, 13.22, 77, 325, 
614, -1, 102, 778.34, 13.22, 77, 325, 
615, -1, 101, 778.34, 13.22, 77, 325, 
615, -1, 102, 778.34, 13.22, 77, 325, 
616, -1, 101, 778.34, 13.22, 77, 325, 
616, -1, 102, 778.34, 13.22, 77, 325, 
617, -1, 101, 778.34, 13.22, 77, 325, 
617, -1, 102, 778.34, 13.22, 77, 325, 
618, -1, 101, 778.34, 13.22, 77, 325, 
618, -1, 102, 778.34, 13.22, 77, 325, 
619, -1, 101, 778.34, 13.22, 77, 325, 
619, -1, 102, 778.34, 13.22, 77, 325, 
620, -1, 101, 778.34, 13.22, 77, 325, 
620, -1, 102, 778.34, 13.22, 77, 325, 
621, -1, 101, 778.34, 13.22, 77, 325, 
621, -1, 102, 778.34, 13.22, 77, 325, 
622, -1, 101, 778.34, 13.22, 77, 325, 
622, -1, 102, 778.34, 13.22, 77, 325, 
623, -1, 101, 778.34, 13.22, 77, 325, 
623, -1, 102, 778.34, 13.22, 77, 325, 
624, -1, 101, 778.34, 13.22, 77, 325, 
624, -1, 102, 778.34, 13.22, 77, 325, 
625, -1, 101, 778.34, 13.22, 77, 325, 
625, -1, 102, 778.34, 13.22, 77, 325, 
626, -1, 101, 778.34, 13.22, 77, 325, 
626, -1, 102, 778.34, 13.22, 77, 325, 
627, -1, 101, 778.34, 13.22, 77, 325, 
627, -1, 102, 778.34, 13.22, 77, 325, 
628, -1, 101, 778.34, 13.22, 77, 325, 
628, -1, 102, 778.34, 13.22, 77, 325, 
629, -1, 101, 778.34, 13.22, 77, 325, 
629, -1, 102, 778.34, 13.22, 77, 325, 
630, -1, 101, 778.34, 13.22, 77, 325, 
630, -1, 102, 778.34, 13.22, 77, 325, 
631, -1, 101, 778.34, 13.22, 77, 325, 
631, -1, 102, 778.34, 13.22, 77, 325, 
632, -1, 101, 778.34, 13.22, 77, 325, 
632, -1, 102, 778.34, 13.22, 77, 325, 
633, -1, 101, 778.34, 13.22, 77, 325, 
633, -1, 102, 778.34, 13.22, 77, 325, 
634, -1, 101, 778.34, 13.22, 77, 325, 
634, -1, 102, 778.34, 13.22, 77, 325, 
635, -1, 101, 778.34, 13.22, 77, 325, 
635, -1, 102, 778.34, 13.22, 77, 325, 
636, -1, 101, 778.34, 13.22, 77, 325, 
636, -1, 102, 778.34, 13.22, 77, 325, 
637, -1, 101, 778.34, 13.22, 77, 325, 
637, -1, 102, 778.34, 13.22, 77, 325, 
638, -1, 101, 778.34, 13.22, 77, 325, 
638, -1, 102, 778.34, 13.22, 77, 325, 
639, -1, 101, 778.34, 13.22, 77, 325, 
639, -1, 102, 778.34, 13.22, 77, 325, 
640, -1, 101, 778.34, 13.22, 77, 325, 
640, -1, 102, 778.34, 13.22, 77, 325, 
641, -1, 101, 778.34, 13.22, 77, 325, 
641, -1, 102, 778.34, 13.22, 77, 325, 
642, -1, 101, 778.34, 13.22, 77, 325, 
642, -1, 102, 778.34, 13.22, 77, 325, 
643, -1, 101, 778.34, 13.22, 77, 325, 
643, -1, 102, 778.34, 13.22, 77, 325, 
644, -1, 101, 778.34, 13.22, 77, 325, 
644, -1, 102, 778.34, 13.22, 77, 325, 
645, -1, 101, 778.34, 13.22, 77, 325, 
645, -1, 102, 778.34, 13.22, 77, 325, 
646, -1, 101, 778.34, 13.22, 77, 325, 
646, -1, 102, 778.34, 13.22, 77, 325, 
647, -1, 101, 778.34, 13.22, 77, 325, 
647, -1, 102, 778.34, 13.22, 77, 325, 
648, -1, 101, 778.34, 13.22, 77, 325, 
648, -1, 102, 778.34, 13.22, 77, 325, 
649, -1, 101, 778.34, 13.22, 77, 325, 
649, -1, 102, 778.34, 13.22, 77, 325, 
650, -1, 101, 778.34, 13.22, 77, 325, 
650, -1, 102, 778.34, 13.22, 77, 325, 
651, -1, 101, 778.34, 13.22, 77, 325, 
651, -1, 102, 778.34, 13.22, 77, 325, 
652, -1, 101, 778.34, 13.22, 77, 325, 
652, -1, 102, 778.34, 13.22, 77, 325, 
653, -1, 101, 778.34, 13.22, 77, 325, 
653, -1, 102, 778.34, 13.22, 77, 325, 
654, -1, 101, 778.34, 13.22, 77, 325, 
654, -1, 102, 778.34, 13.22, 77, 325, 
655, -1, 101, 778.34, 13.22, 77, 325, 
655, -1, 102, 778.34, 13.22, 77, 325, 
656, -1, 101, 778.34, 13.22, 77, 325, 
656, -1, 102, 778.34, 13.22, 77, 325, 
657, -1, 101, 778.34, 13.22, 77, 325, 
657, -1, 102, 778.34, 13.22, 77, 325, 
658, -1, 101, 778.34, 13.22, 77, 325, 
658, -1, 102, 778.34, 13.22, 77, 325, 
659, -1, 101, 778.34, 13.22, 77, 325, 
659, -1, 102, 778.34, 13.22, 77, 325, 
660, -1, 101, 778.34, 13.22, 77, 325, 
660, -1, 102, 778.34, 13.22, 77, 325, 
661, -1, 101, 778.34, 13.22, 77, 325, 
661, -1, 102, 778.34, 13.22, 77, 325, 
662, -1, 101, 778.34, 13.22, 77, 325, 
662, -1, 102, 778.34, 13.22, 77, 325, 
663, -1, 101, 778.34, 13.22, 77, 325, 
663, -1, 102, 778.34, 13.22, 77, 325, 
664, -1, 101, 778.34, 13.22, 77, 325, 
664, -1, 102, 778.34, 13.22, 77, 325, 
665, -1, 101, 778.34, 13.22, 77, 325, 
665, -1, 102, 778.34, 13.22, 77, 325, 
666, -1, 101, 778.34, 13.22, 77, 325, 
666, -1, 102, 778.34, 13.22, 77, 325, 
667, -1, 101, 778.34, 13.22, 77, 325, 
667, -1, 102, 778.34, 13.22, 77, 325, 
668, -1, 101, 778.34, 13.22, 77, 325, 
668, -1, 102, 778.34, 13.22, 77, 325, 
669, -1, 101, 778.34, 13.22, 77, 325, 
669, -1, 102, 778.34, 13.22, 77, 325, 
670, -1, 101, 778.34, 13.22, 77, 325, 
670, -1, 102, 778.34, 13.22, 77, 325, 
671, -1, 101, 778.34, 13.22, 77, 325, 
671, -1, 102, 778.34, 13.22, 77, 325, 
672, -1, 101, 778.34, 13.22, 77, 325, 
672, -1, 102, 778.34, 13.22, 77, 325, 
673, -1, 101, 778.34, 13.22, 77, 325, 
673, -1, 102, 778.34, 13.22, 77, 325, 
674, -1, 101, 778.34, 13.22, 77, 325, 
674, -1, 102, 778.34, 13.22, 77, 325, 
675, -1, 101, 778.34, 13.22, 77, 325, 
675, -1, 102, 778.34, 13.22, 77, 325, 
676, -1, 101, 778.34, 13.22, 77, 325, 
676, -1, 102, 778.34, 13.22, 77, 325, 
677, -1, 101, 778.34, 13.22, 77, 325, 
677, -1, 102, 778.34, 13.22, 77, 325, 
678, -1, 101, 778.34, 13.22, 77, 325, 
678, -1, 102, 778.34, 13.22, 77, 325, 
679, -1, 101, 778.34, 13.22, 77, 325, 
679, -1, 102, 778.34, 13.22, 77, 325, 
680, -1, 101, 778.34, 13.22, 77, 325, 
680, -1, 102, 778.34, 13.22, 77, 325, 
681, -1, 101, 778.34, 13.22, 77, 325, 
681, -1, 102, 778.34, 13.22, 77, 325, 
682, -1, 101, 778.34, 13.22, 77, 325, 
682, -1, 102, 778.34, 13.22, 77, 325, 
683, -1, 101, 778.34, 13.22, 77, 325, 
683, -1, 102, 778.34, 13.22, 77, 325, 
684, -1, 101, 778.34, 13.22, 77, 325, 
684, -1, 102, 778.34, 13.22, 77, 325, 
685, -1, 101, 778.34, 13.22, 77, 325, 
685, -1, 102, 778.34, 13.22, 77, 325, 
686, -1, 101, 778.34, 13.22, 77, 325, 
686, -1, 102, 778.34, 13.22, 77, 325, 
687, -1, 101, 778.34, 13.22, 77, 325, 
687, -1, 102, 778.34, 13.22, 77, 325, 
688, -1, 101, 778.34, 13.22, 77, 325, 
688, -1, 102, 778.34, 13.22, 77, 325, 
689, -1, 101, 778.34, 13.22, 77, 325, 
689, -1, 102, 778.34, 13.22, 77, 325, 
690, -1, 101, 778.34, 13.22, 77, 325, 
690, -1, 102, 778.34, 13.22, 77, 325, 
691, -1, 101, 778.34, 13.22, 77, 325, 
691, -1, 102, 778.34, 13.22, 77, 325, 
692, -1, 101, 778.34, 13.22, 77, 325, 
692, -1, 102, 778.34, 13.22, 77, 325, 
693, -1, 101, 778.34, 13.22, 77, 325, 
693, -1, 102, 778.34, 13.22, 77, 325, 
694, -1, 101, 778.34, 13.22, 77, 325, 
694, -1, 102, 778.34, 13.22, 77, 325, 
695, -1, 101, 778.34, 13.22, 77, 325, 
695, -1, 102, 778.34, 13.22, 77, 325, 
696, -1, 101, 778.34, 13.22, 77, 325, 
696, -1, 102, 778.34, 13.22, 77, 325, 
697, -1, 101, 778.34, 13.22, 77, 325, 
697, -1, 102, 778.34, 13.22, 77, 325, 
698, -1, 101, 778.34, 13.22, 77, 325, 
698, -1, 102, 778.34, 13.22, 77, 325, 
699, -1, 101, 778.34, 13.22, 77, 325, 
699, -1, 102, 778.34, 13.22, 77, 325, 
700, -1, 101, 778.34, 13.22, 77, 325, 
700, -1, 102, 778.34, 13.22, 77, 325, 
701, -1, 101, 778.34, 13.22, 77, 325, 
701, -1, 102, 778.34, 13.22, 77, 325, 
702, -1, 101, 778.34, 13.22, 77, 325, 
702, -1, 102, 778.34, 13.22, 77, 325, 
703, -1, 101, 778.34, 13.22, 77, 325, 
703, -1, 102, 778.34, 13.22, 77, 325, 
704, -1, 101, 778.34, 13.22, 77, 325, 
704, -1, 102, 778.34, 13.22, 77, 325, 
705, -1, 101, 778.34, 13.22, 77, 325, 
705, -1, 102, 778.34, 13.22, 77, 325, 
706, -1, 101, 778.34, 13.22, 77, 325, 
706, -1, 102, 778.34, 13.22, 77, 325, 
707, -1, 101, 778.34, 13.22, 77, 325, 
707, -1, 102, 778.34, 13.22, 77, 325, 
708, -1, 101, 778.34, 13.22, 77, 325, 
708, -1, 102, 778.34, 13.22, 77, 325, 
709, -1, 101, 778.34, 13.22, 77, 325, 
709, -1, 102, 778.34, 13.22, 77, 325, 
710, -1, 101, 778.34, 13.22, 77, 325, 
710, -1, 102, 778.34, 13.22, 77, 325, 
711, -1, 101, 778.34, 13.22, 77, 325, 
711, -1, 102, 778.34, 13.22, 77, 325, 
712, -1, 101, 778.34, 13.22, 77, 325, 
712, -1, 102, 778.34, 13.22, 77, 325, 
713, -1, 101, 778.34, 13.22, 77, 325, 
713, -1, 102, 778.34, 13.22, 77, 325, 
714, -1, 101, 778.34, 13.22, 77, 325, 
714, -1, 102, 778.34, 13.22, 77, 325, 
715, -1, 101, 778.34, 13.22, 77, 325, 
715, -1, 102, 778.34, 13.22, 77, 325, 
716, -1, 101, 778.34, 13.22, 77, 325, 
716, -1, 102, 778.34, 13.22, 77, 325, 
717, -1, 101, 778.34, 13.22, 77, 325, 
717, -1, 102, 778.34, 13.22, 77, 325, 
718, -1, 101, 778.34, 13.22, 77, 325, 
718, -1, 102, 778.34, 13.22, 77, 325, 
719, -1, 101, 778.34, 13.22, 77, 325, 
719, -1, 102, 778.34, 13.22, 77, 325, 
720, -1, 101, 778.34, 13.22, 77, 325, 
720, -1, 102, 778.34, 13.22, 77, 325, 
721, -1, 101, 778.34, 13.22, 77, 325, 
721, -1, 102, 778.34, 13.22, 77, 325, 
722, -1, 101, 778.34, 13.22, 77, 325, 
722, -1, 102, 778.34, 13.22, 77, 325, 
723, -1, 101, 778.34, 13.22, 77, 325, 
723, -1, 102, 778.34, 13.22, 77, 325, 
724, -1, 101, 778.34, 13.22, 77, 325, 
724, -1, 102, 778.34, 13.22, 77, 325, 
725, -1, 101, 778.34, 13.22, 77, 325, 
725, -1, 102, 778.34, 13.22, 77, 325, 
726, -1, 101, 778.34, 13.22, 77, 325, 
726, -1, 102, 778.34, 13.22, 77, 325, 
727, -1, 101, 778.34, 13.22, 77, 325, 
727, -1, 102, 778.34, 13.22, 77, 325, 
728, -1, 101, 778.34, 13.22, 77, 325, 
728, -1, 102, 778.34, 13.22, 77, 325, 
729, -1, 101, 778.34, 13.22, 77, 325, 
729, -1, 102, 778.34, 13.22, 77, 325, 
730, -1, 101, 778.34, 13.22, 77, 325, 
730, -1, 102, 778.34, 13.22, 77, 325, 
731, -1, 101, 778.34, 13.22, 77, 325, 
731, -1, 102, 778.34, 13.22, 77, 325, 
732, -1, 101, 778.34, 13.22, 77, 325, 
732, -1, 102, 778.34, 13.22, 77, 325, 
733, -1, 101, 778.34, 13.22, 77, 325, 
733, -1, 102, 778.34, 13.22, 77, 325, 
734, -1, 101, 778.34, 13.22, 77, 325, 
734, -1, 102, 778.34, 13.22, 77, 325, 
735, -1, 101, 778.34, 13.22, 77, 325, 
735, -1, 102, 778.34, 13.22, 77, 325, 
736, -1, 101, 778.34, 13.22, 77, 325, 
736, -1, 102, 778.34, 13.22, 77, 325, 
737, -1, 101, 778.34, 13.22, 77, 325, 
737, -1, 102, 778.34, 13.22, 77, 325, 
738, -1, 101, 778.34, 13.22, 77, 325, 
738, -1, 102, 778.34, 13.22, 77, 325, 
739, -1, 101, 778.34, 13.22, 77, 325, 
739, -1, 102, 778.34, 13.22, 77, 325, 
740, -1, 101, 778.34, 13.22, 77, 325, 
740, -1, 102, 778.34, 13.22, 77, 325, 
741, -1, 101, 778.34, 13.22, 77, 325, 
741, -1, 102, 778.34, 13.22, 77, 325, 
742, -1, 101, 778.34, 13.22, 77, 325, 
742, -1, 102, 778.34, 13.22, 77, 325, 
743, -1, 101, 778.34, 13.22, 77, 325, 
743, -1, 102, 778.34, 13.22, 77, 325, 
744, -1, 101, 778.34, 13.22, 77, 325, 
744, -1, 102, 778.34, 13.22, 77, 325, 
745, -1, 101, 778.34, 13.22, 77, 325, 
745, -1, 102, 778.34, 13.22, 77, 325, 
746, -1, 101, 778.34, 13.22, 77, 325, 
746, -1, 102, 778.34, 13.22, 77, 325, 
747, -1, 101, 778.34, 13.22, 77, 325, 
747, -1, 102, 778.34, 13.22, 77, 325, 
748, -1, 101, 778.34, 13.22, 77, 325, 
748, -1, 102, 778.34, 13.22, 77, 325, 
749, -1, 101, 778.34, 13.22, 77, 325, 
749, -1, 102, 778.34, 13.22, 77, 325, 
750, -1, 101, 778.34, 13.22, 77, 325, 
750, -1, 102, 778.34, 13.22, 77, 325, 
751, -1, 101, 778.34, 13.22, 77, 325, 
751, -1, 102, 778.34, 13.22, 77, 325, 
752, -1, 101, 778.34, 13.22, 77, 325, 
752, -1, 102, 778.34, 13.22, 77, 325, 
753, -1, 101, 778.34, 13.22, 77, 325, 
753, -1, 102, 778.34, 13.22, 77, 325, 
754, -1, 101, 778.34, 13.22, 77, 325, 
754, -1, 102, 778.34, 13.22, 77, 325, 
755, -1, 101, 778.34, 13.22, 77, 325, 
755, -1, 102, 778.34, 13.22, 77, 325, 
756, -1, 101, 778.34, 13.22, 77, 325, 
756, -1, 102, 778.34, 13.22, 77, 325, 
757, -1, 101, 778.34, 13.22, 77, 325, 
757, -1, 102, 778.34, 13.22, 77, 325, 
758, -1, 101, 778.34, 13.22, 77, 325, 
758, -1, 102, 778.34, 13.22, 77, 325, 
759, -1, 101, 778.34, 13.22, 77, 325, 
759, -1, 102, 778.34, 13.22, 77, 325, 
760, -1, 101, 778.34, 13.22, 77, 325, 
760, -1, 102, 778.34, 13.22, 77, 325, 
761, -1, 101, 778.34, 13.22, 77, 325, 
761, -1, 102, 778.34, 13.22, 77, 325, 
762, -1, 101, 778.34, 13.22, 77, 325, 
762, -1, 102, 778.34, 13.22, 77, 325, 
763, -1, 101, 778.34, 13.22, 77, 325, 
763, -1, 102, 778.34, 13.22, 77, 325, 
764, -1, 101, 778.34, 13.22, 77, 325, 
764, -1, 102, 778.34, 13.22, 77, 325, 
765, -1, 101, 778.34, 13.22, 77, 325, 
765, -1, 102, 778.34, 13.22, 77, 325, 
766, -1, 101, 778.34, 13.22, 77, 325, 
766, -1, 102, 778.34, 13.22, 77, 325, 
767, -1, 101, 778.34, 13.22, 77, 325, 
767, -1, 102, 778.34, 13.22, 77, 325, 
768, -1, 101, 778.34, 13.22, 77, 325, 
768, -1, 102, 778.34, 13.22, 77, 325, 
769, -1, 101, 778.34, 13.22, 77, 325, 
769, -1, 102, 778.34, 13.22, 77, 325, 
770, -1, 101, 778.34, 13.22, 77, 325, 
770, -1, 102, 778.34, 13.22, 77, 325, 
771, -1, 101, 778.34, 13.22, 77, 325, 
771, -1, 102, 778.34, 13.22, 77, 325, 
772, -1, 101, 778.34, 13.22, 77, 325, 
772, -1, 102, 778.34, 13.22, 77, 325, 
773, -1, 101, 778.34, 13.22, 77, 325, 
773, -1, 102, 778.34, 13.22, 77, 325, 
774, -1, 101, 778.34, 13.22, 77, 325, 
774, -1, 102, 778.34, 13.22, 77, 325, 
775, -1, 101, 778.34, 13.22, 77, 325, 
775, -1, 102, 778.34, 13.22, 77, 325, 
776, -1, 101, 778.34, 13.22, 77, 325, 
776, -1, 102, 778.34, 13.22, 77, 325, 
777, -1, 101, 778.34, 13.22, 77, 325, 
777, -1, 102, 778.34, 13.22, 77, 325, 
778, -1, 101, 778.34, 13.22, 77, 325, 
778, -1, 102, 778.34, 13.22, 77, 325, 
779, -1, 101, 778.34, 13.22, 77, 325, 
779, -1, 102, 778.34, 13.22, 77, 325, 
780, -1, 101, 778.34, 13.22, 77, 325, 
780, -1, 102, 778.34, 13.22, 77, 325, 
781, -1, 101, 778.34, 13.22, 77, 325, 
781, -1, 102, 778.34, 13.22, 77, 325, 
782, -1, 101, 778.34, 13.22, 77, 325, 
782, -1, 102, 778.34, 13.22, 77, 325, 
783, -1, 101, 778.34, 13.22, 77, 325, 
783, -1, 102, 778.34, 13.22, 77, 325, 
784, -1, 101, 778.34, 13.22, 77, 325, 
784, -1, 102, 778.34, 13.22, 77, 325, 
785, -1, 101, 778.34, 13.22, 77, 325, 
785, -1, 102, 778.34, 13.22, 77, 325, 
786, -1, 101, 778.34, 13.22, 77, 325, 
786, -1, 102, 778.34, 13.22, 77, 325, 
787, -1, 101, 778.34, 13.22, 77, 325, 
787, -1, 102, 778.34, 13.22, 77, 325, 
788, -1, 101, 778.34, 13.22, 77, 325, 
788, -1, 102, 778.34, 13.22, 77, 325, 
789, -1, 101, 778.34, 13.22, 77, 325, 
789, -1, 102, 778.34, 13.22, 77, 325, 
790, -1, 101, 778.34, 13.22, 77, 325, 
790, -1, 102, 778.34, 13.22, 77, 325, 
791, -1, 101, 778.34, 13.22, 77, 325, 
791, -1, 102, 778.34, 13.22, 77, 325, 
792, -1, 101, 778.34, 13.22, 77, 325, 
792, -1, 102, 778.34, 13.22, 77, 325, 
793, -1, 101, 778.34, 13.22, 77, 325, 
793, -1, 102, 778.34, 13.22, 77, 325, 
794, -1, 101, 778.34, 13.22, 77, 325, 
794, -1, 102, 778.34, 13.22, 77, 325, 
795, -1, 101, 778.34, 13.22, 77, 325, 
795, -1, 102, 778.34, 13.22, 77, 325, 
796, -1, 101, 778.34, 13.22, 77, 325, 
796, -1, 102, 778.34, 13.22, 77, 325, 
797, -1, 101, 778.34, 13.22, 77, 325, 
797, -1, 102, 778.34, 13.22, 77, 325, 
798, -1, 101, 778.34, 13.22, 77, 325, 
798, -1, 102, 778.34, 13.22, 77, 325, 
799, -1, 101, 778.34, 13.22, 77, 325, 
799, -1, 102, 778.34, 13.22, 77, 325, 
800, -1, 101, 778.34, 13.22, 77, 325, 
800, -1, 102, 778.34, 13.22, 77, 325, 
