Time,Year,Month,Age(yr),TopLayer(-),CanopyLayerProp,CanopyGrowingSpace,LAI(m2),Site LAI(m2),GrossPsn(gC_m2_mo),FolResp(gC_m2_mo),MaintenanceRespiration(gC_mo),NetPsn(gC_m2_mo),Transpiration(mm),WUE(g_mm),Fol(gDW),Root(gDW),Wood(gDW),Site Fol(gDW),Site Root(gDW),Site Wood(gDW),NSC(gC),NSCfrac(-),fWater(-),Water(m/m),PressureHead(m),fRad(-),fOzone(-),DelAMax(-),fTemp_psn(-),fTemp_resp(-),fage(-),LeafOn(-),FActiveBiom(gDW_gDW),AdjFolN(gN_gC),AdjFracFol(-),CiModifier(-),AdjHalfSat,Limiting Factor,
1966.5,1966,7,26,0,0.2294109,0.2294109,1.943477,0.4458548,106.114,22.90398,4.536314,83.21002,8.158117,0.01094128,99.8771,2135,4334,22.91289,489.7922,994.2667,308.4165,0.1351558,1,0.160565,6.458,0.6656935,1,0.9024332,0.9999998,0.7792103,0.9999878,True,0.7720227,2.3,0.02,1,201.25,fRad,
1966.58,1966,8,26,0,0.2294109,0.2294109,1.943477,0.4458548,95.35052,21.21756,3.918032,74.13297,6.588593,0.01217351,99.8771,2135,4334,22.91289,489.7922,994.2667,378.6315,0.1659258,1,0.1509639,8.524,0.6282794,1,0.9024332,0.9954438,0.6730069,0.9999878,True,0.7720227,2.3,0.02,1,201.25,fRad,
1966.67,1966,9,26,0,0.2294109,0.2294109,1.943477,0.4458548,73.63451,15.21956,2.476242,58.41495,3.839473,0.01613226,99.8771,2135,4334,22.91289,489.7922,994.2667,434.5702,0.1904395,1,0.1569061,7.272,0.5704182,1,0.9024332,0.9206426,0.4253482,0.9999878,True,0.7720227,2.3,0.02,1,201.25,fRad,
1966.75,1966,10,26,0,0.2294109,0.2294109,1.943477,0.4458548,44.89721,10.45531,1.39221,34.44191,1.631674,0.02314576,99.8771,2135,4334,22.91289,489.7922,994.2667,467.6199,0.2049227,1,0.1871433,3.11,0.4668767,1,0.9024332,0.7175319,0.2391422,0.9999878,True,0.7720227,2.3,0.02,1,201.25,fRad,
1966.83,1966,11,26,0,0.2294109,0.2294109,0,0,0,0,0.53912,0,0,0,0,2135,4334,0,489.7922,994.2667,467.0808,0.2078469,1,0.2012323,2.22,0.6655469,1,0,0.1217329,0.09260555,0.9999878,False,0.7720227,2.3,0.02,1,201.25,fTemp,
1966.92,1966,12,27,0,0.2294109,0.2294109,0,0,0,0,0.2489867,0,0,0,0,2367,4806,0,543.0155,1102.549,110.8672,0.04575881,1,0.2056465,2,0.6278611,1,0,0,0.04276886,0.9999853,False,0.7505559,2.3,0.02,1,201.25,fTemp,
1967,1967,1,27,0,0.2294109,0.2294109,0,0,0,0,0.189104,0,0,0,0,2367,4806,0,543.0155,1102.549,110.6781,0.04568077,1,0.2056465,2,0.7004498,1,0,0,0.02929041,0.9999853,False,0.7505559,2.3,0.02,1,201.25,fTemp,
1967.08,1967,2,27,0,0.2294109,0.2294109,0,0,0,0,0.2257474,0,0,0,0,2367,4806,0,543.0155,1102.549,110.4523,0.04558759,1,0.2056465,2,0.8332049,1,0,0,0.03496612,0.9999853,False,0.7505559,2.3,0.02,1,201.25,fTemp,
1967.17,1967,3,27,0,0.2294109,0.2294109,0,0,0,0,0.5027063,0,0,0,0,2367,4806,0,543.0155,1102.549,109.9496,0.04538011,1,0.203043,2.126,0.9055121,1,0,0,0.07786443,0.9999853,False,0.7505559,2.3,0.02,1,201.25,fTemp,
1967.25,1967,4,27,0,0.2294109,0.2294109,0,0,0,0,1.303158,0,0,0,0,2367,4806,0,543.0155,1102.549,108.6465,0.04484225,1,0.2253897,1.312,0.9532014,1,0,0.606814,0.2018467,0.9999853,False,0.7505559,2.3,0.02,1,201.25,fTemp,
1967.33,1967,5,27,0,0.2289885,0.2289885,2.125761,0.4867747,110.2255,14.83855,2.492241,95.38697,5.750946,0.01609266,107.6827,2367,4806,24.65808,542.0157,1100.519,153.084,0.06224877,1,0.2068585,1.97,0.6890816,1,0.9024332,0.8801895,0.3860244,0.9999853,True,0.7505559,2.3,0.02,1,201.25,fRad,
1967.42,1967,6,27,0,0.2289885,0.2289885,2.125761,0.4867747,117.1681,20.76204,4.149862,96.40601,8.009668,0.0122823,107.6827,2367,4806,24.65808,542.0157,1100.519,245.3402,0.09976302,1,0.1883551,3.08,0.6793336,1,0.9024332,0.9884925,0.6427742,0.9999853,True,0.7505559,2.3,0.02,1,201.25,fRad,
1967.5,1967,7,27,0,0.2289885,0.2289885,2.125761,0.4867747,112.9609,24.69397,5.030717,88.26692,8.668521,0.01094128,107.6827,2367,4806,24.65808,542.0157,1100.519,328.5764,0.1336095,1,0.1665763,5.386,0.6572808,1,0.9024332,0.9999998,0.7792103,0.9999853,True,0.7505559,2.3,0.02,1,201.25,fRad,
1967.58,1967,8,27,0,0.2289885,0.2289885,2.125761,0.4867747,101.4669,22.87575,4.34505,78.59119,6.998319,0.01217351,107.6827,2367,4806,24.65808,542.0157,1100.519,402.8225,0.1638003,1,0.1456389,10.072,0.6201198,1,0.9024332,0.9954438,0.6730069,0.9999853,True,0.7505559,2.3,0.02,1,201.25,fRad,
1967.67,1967,9,27,0,0.2289885,0.2289885,2.125761,0.4867747,78.32233,16.409,2.746122,61.91334,4.076387,0.01613226,107.6827,2367,4806,24.65808,542.0157,1100.519,461.9897,0.1878595,1,0.1676294,5.254,0.5627545,1,0.9024332,0.9206426,0.4253482,0.9999853,True,0.7505559,2.3,0.02,1,201.25,fRad,
1967.75,1967,10,27,0,0.2289885,0.2289885,2.125761,0.4867747,47.72679,11.27241,1.543944,36.45438,1.731313,0.02314577,107.6827,2367,4806,24.65808,542.0157,1100.519,496.9002,0.2020552,1,0.1838993,3.376,0.4603269,1,0.9024332,0.7175319,0.2391422,0.9999853,True,0.7505559,2.3,0.02,1,201.25,fRad,
1967.83,1967,11,27,0,0.2289885,0.2289885,0,0,0,0,0.5978776,0,0,0,0,2367,4806,0,542.0157,1100.519,496.3023,0.2048415,1,0.2035984,2.102,0.6655469,1,0,0.1217329,0.09260555,0.9999853,False,0.7505559,2.3,0.02,1,201.25,fTemp,
1967.92,1967,12,28,0,0.2289885,0.2289885,0,0,0,0,0.2761232,0,0,0,0,2612,5303,0,598.1179,1214.326,119.5319,0.04606026,1,0.2052404,2.02,0.6278611,1,0,0,0.04276886,0.9999824,False,0.7286285,2.3,0.02,1,201.25,fTemp,
1968,1968,1,28,0,0.2289885,0.2289885,0,0,0,0,0.2086445,0,0,0,0,2612,5303,0,598.1179,1214.326,119.3233,0.04597986,1,0.2052404,2.02,0.7004498,1,0,0,0.02929041,0.9999824,False,0.7286285,2.3,0.02,1,201.25,fTemp,
1968.08,1968,2,28,0,0.2289885,0.2289885,0,0,0,0,0.2490743,0,0,0,0,2612,5303,0,598.1179,1214.326,119.0742,0.04588389,1,0.2052404,2.02,0.8332049,1,0,0,0.03496612,0.9999824,False,0.7286285,2.3,0.02,1,201.25,fTemp,
1968.17,1968,3,28,0,0.2289885,0.2289885,0,0,0,0,0.5556104,0,0,0,0,2612,5303,0,598.1179,1214.326,118.5186,0.04566979,1,0.2029995,2.126,0.9055121,1,0,0,0.07799899,0.9999824,False,0.7286285,2.3,0.02,1,201.25,fTemp,
1968.25,1968,4,28,0,0.2289885,0.2289885,0,0,0,0,1.440127,0,0,0,0,2612,5303,0,598.1179,1214.326,117.0785,0.04511486,1,0.2270312,1.264,0.9532014,1,0,0.606814,0.2021712,0.9999824,False,0.7286285,2.3,0.02,1,201.25,fTemp,
1968.33,1968,5,28,0,0.2286083,0.2286083,2.310259,0.5281443,116.8466,15.89354,2.753008,100.953,6.08517,0.01609558,115.3387,2612,5303,26.36738,597.1249,1212.31,163.3761,0.06205087,1,0.2093582,1.848,0.6803996,1,0.9024332,0.8801895,0.3864791,0.9999824,True,0.7286285,2.3,0.02,1,201.25,fRad,
1968.42,1968,6,28,0,0.2286083,0.2286083,2.310259,0.5281443,123.9616,22.23818,4.57969,101.7234,8.460011,0.0122823,115.3387,2612,5303,26.36738,597.1249,1212.31,260.5198,0.09894643,1,0.1868822,3.144,0.6707046,1,0.9024332,0.9884925,0.6429166,0.9999824,True,0.7286285,2.3,0.02,1,201.25,fRad,
1968.5,1968,7,28,0,0.2286083,0.2286083,2.310259,0.5281443,119.2431,26.44966,5.546634,92.7934,9.135418,0.01094128,115.3387,2612,5303,26.36738,597.1249,1212.31,347.7667,0.1320831,1,0.1640752,5.776,0.6487897,1,0.9024332,0.9999998,0.7786603,0.9999824,True,0.7286285,2.3,0.02,1,201.25,fRad,
1968.58,1968,8,28,0,0.2286083,0.2286083,2.310259,0.5281443,106.9249,24.50217,4.787941,82.42269,7.362517,0.01217351,115.3387,2612,5303,26.36738,597.1249,1212.31,425.4014,0.1615691,1,0.1559122,7.324,0.61191,1,0.9024332,0.9954438,0.6721517,0.9999824,True,0.7286285,2.3,0.02,1,201.25,fRad,
1968.67,1968,9,28,0,0.2286083,0.2286083,2.310259,0.5281443,82.43671,17.57565,3.025165,64.86106,4.283402,0.01613226,115.3387,2612,5303,26.36738,597.1249,1212.31,487.2373,0.1850546,1,0.1648344,5.632,0.5550763,1,0.9024332,0.9206426,0.4246857,0.9999824,True,0.7286285,2.3,0.02,1,201.25,fRad,
1968.75,1968,10,28,0,0.2286083,0.2286083,2.310259,0.5281443,50.18542,12.07386,1.700711,38.11156,1.817479,0.02314576,115.3387,2612,5303,26.36738,597.1249,1212.31,523.6481,0.1988835,1,0.1742377,4.35,0.4538054,1,0.9024332,0.7175319,0.2387531,0.9999824,True,0.7286285,2.3,0.02,1,201.25,fRad,
1968.83,1968,11,28,0,0.2286083,0.2286083,0,0,0,0,0.6589111,0,0,0,0,2612,5303,0,597.1249,1212.31,522.9892,0.2015279,1,0.200304,2.268,0.6655469,1,0,0.1217329,0.09250078,0.9999824,False,0.7286285,2.3,0.02,1,201.25,fTemp,
1968.92,1968,12,29,0,0.2286083,0.2286083,0,0,0,0,0.3045731,0,0,0,0,2867,5820,0,655.42,1330.5,128.0302,0.04636117,1,0.2027467,2.14,0.6278611,1,0,0,0.04275729,0.999979,False,0.7064797,2.3,0.02,1,201.25,fTemp,
1969,1969,1,29,0,0.2286083,0.2286083,0,0,0,0,0.2289886,0,0,0,0,2867,5820,0,655.42,1330.5,127.8012,0.04627825,1,0.2027467,2.14,0.7004498,1,0,0,0.02929041,0.999979,False,0.7064797,2.3,0.02,1,201.25,fTemp,
1969.08,1969,2,29,0,0.2286083,0.2286083,0,0,0,0,0.2733606,0,0,0,0,2867,5820,0,655.42,1330.5,127.5279,0.04617926,1,0.2027467,2.14,0.8332049,1,0,0,0.03496612,0.999979,False,0.7064797,2.3,0.02,1,201.25,fTemp,
1969.17,1969,3,29,0,0.2286083,0.2286083,0,0,0,0,0.6087338,0,0,0,0,2867,5820,0,655.42,1330.5,126.9191,0.04595883,1,0.2020835,2.172,0.9055121,1,0,0,0.07786443,0.999979,False,0.7064797,2.3,0.02,1,201.25,fTemp,
1969.25,1969,4,29,0,0.2286083,0.2286083,0,0,0,0,1.578011,0,0,0,0,2867,5820,0,655.42,1330.5,125.3411,0.04538741,1,0.2235933,1.364,0.9532014,1,0,0.606814,0.2018467,0.999979,False,0.7064797,2.3,0.02,1,201.25,fTemp,
1969.33,1969,5,29,0,0.2282661,0.2282661,2.494289,0.5693617,122.4855,16.91302,3.017888,105.5724,6.368243,0.01609822,122.737,2867,5820,28.0167,654.439,1328.509,172.664,0.06165243,1,0.2032176,2.12,0.6718093,1,0.9024332,0.8801895,0.3860244,0.999979,True,0.7064797,2.3,0.02,1,201.25,fRad,
1969.42,1969,6,29,0,0.2282661,0.2282661,2.494289,0.5693617,130.1745,23.66463,5.025124,106.5098,8.870724,0.0122823,122.737,2867,5820,28.0167,654.439,1328.509,274.1487,0.09788917,1,0.1883794,3.018,0.6621748,1,0.9024332,0.9884925,0.6427742,0.999979,True,0.7064797,2.3,0.02,1,201.25,fRad,
1969.5,1969,7,29,0,0.2282661,0.2282661,2.494289,0.5693617,125.4482,28.14625,6.091764,97.30197,9.596422,0.01094128,122.737,2867,5820,28.0167,654.439,1328.509,365.3589,0.1304572,1,0.1513422,8.516,0.6404133,1,0.9024332,0.9999998,0.7792103,0.999979,True,0.7064797,2.3,0.02,1,201.25,fRad,
1969.58,1969,8,29,0,0.2282661,0.2282661,2.494289,0.5693617,112.6148,26.07384,5.261479,86.54092,7.742701,0.01217351,122.737,2867,5820,28.0167,654.439,1328.509,446.6382,0.1594793,1,0.1270635,19.122,0.6038364,1,0.9024332,0.9954438,0.6730069,0.999979,True,0.7064797,2.3,0.02,1,201.25,fRad,
1969.67,1969,9,29,0,0.2282661,0.2282661,2.494289,0.5693617,86.86066,18.70302,3.325317,68.15764,4.506516,0.01613226,122.737,2867,5820,28.0167,654.439,1328.509,511.4705,0.1826287,1,0.1472554,9.55,0.5475571,1,0.9024332,0.9206426,0.4253482,0.999979,True,0.7064797,2.3,0.02,1,201.25,fRad,
1969.75,1969,10,29,0,0.2282661,0.2282661,2.494289,0.5693617,52.87806,12.84832,1.869582,40.02973,1.912128,0.02314576,122.737,2867,5820,28.0167,654.439,1328.509,549.6307,0.1962544,1,0.1628454,5.994,0.4474583,1,0.9024332,0.7175319,0.2391422,0.999979,True,0.7064797,2.3,0.02,1,201.25,fRad,
1969.83,1969,11,29,0,0.2282661,0.2282661,0,0,0,0,0.723978,0,0,0,0,2867,5820,0,654.439,1328.509,548.9069,0.1987653,1,0.1898495,2.944,0.6655469,1,0,0.1217329,0.09260555,0.999979,False,0.7064797,2.3,0.02,1,201.25,fTemp,
1969.92,1969,12,30,0,0.2282661,0.2282661,0,0,0,0,0.3343613,0,0,0,0,3131,6356,0,714.7013,1450.86,136.2426,0.04664121,1,0.1984119,2.37,0.6278611,1,0,0,0.04276886,0.9999751,False,0.6842098,2.3,0.02,1,201.25,fTemp,
1970,1970,1,30,0,0.2282661,0.2282661,0,0,0,0,0.2500975,0,0,0,0,3131,6356,0,714.7013,1450.86,135.9925,0.04655559,1,0.1984119,2.37,0.7004498,1,0,0,0.02929041,0.9999751,False,0.6842098,2.3,0.02,1,201.25,fTemp,
1970.08,1970,2,30,0,0.2282661,0.2282661,0,0,0,0,0.2985597,0,0,0,0,3131,6356,0,714.7013,1450.86,135.6939,0.04645339,1,0.1984119,2.37,0.8332049,1,0,0,0.03496612,0.9999751,False,0.6842098,2.3,0.02,1,201.25,fTemp,
1970.17,1970,3,30,0,0.2282661,0.2282661,0,0,0,0,0.6648487,0,0,0,0,3131,6356,0,714.7013,1450.86,135.0291,0.04622579,1,0.2004799,2.258,0.9055121,1,0,0,0.07786443,0.9999751,False,0.6842098,2.3,0.02,1,201.25,fTemp,
1970.25,1970,4,30,0,0.2282661,0.2282661,0,0,0,0,1.723477,0,0,0,0,3131,6356,0,714.7013,1450.86,133.3056,0.04563578,1,0.2280523,1.238,0.9532014,1,0,0.606814,0.2018467,0.9999751,False,0.6842098,2.3,0.02,1,201.25,fTemp,
1970.33,1970,5,30,0,0.2279582,0.2279582,2.676281,0.6100802,127.9534,17.88983,3.296085,110.0636,6.642574,0.0161006,129.8256,3131,6356,29.59482,713.7372,1448.902,181.6516,0.06134702,1,0.2053599,2.018,0.6634832,1,0.9024332,0.8801895,0.3860244,0.9999751,True,0.6842098,2.3,0.02,1,201.25,fRad,
1970.42,1970,6,30,0,0.2279582,0.2279582,2.676281,0.6100802,135.9747,25.03137,5.488355,110.9433,9.253481,0.0122823,129.8256,3131,6356,29.59482,713.7372,1448.902,287.1066,0.09696109,1,0.1833228,3.442,0.6539156,1,0.9024332,0.9884925,0.6427742,0.9999751,True,0.6842098,2.3,0.02,1,201.25,fRad,
1970.5,1970,7,30,0,0.2279582,0.2279582,2.676281,0.6100802,131.016,29.77183,6.65332,101.2441,10.00882,0.01094128,129.8256,3131,6356,29.59482,713.7372,1448.902,381.6974,0.1289061,1,0.153049,7.97,0.6323197,1,0.9024332,0.9999998,0.7792103,0.9999751,True,0.6842098,2.3,0.02,1,201.25,fRad,
1970.58,1970,8,30,0,0.2279582,0.2279582,2.676281,0.6100802,117.5845,27.57973,5.746498,90.00473,8.073481,0.01217351,129.8256,3131,6356,29.59482,713.7372,1448.902,465.9557,0.1573617,1,0.145545,10.11,0.5960609,1,0.9024332,0.9954438,0.6730069,0.9999751,True,0.6842098,2.3,0.02,1,201.25,fRad,
1970.67,1970,9,30,0,0.2279582,0.2279582,2.676281,0.6100802,90.6672,19.78321,3.631854,70.88399,4.697661,0.01613226,129.8256,3131,6356,29.59482,713.7372,1448.902,533.2078,0.1800739,1,0.1452385,10.294,0.5403476,1,0.9024332,0.9206426,0.4253482,0.9999751,True,0.6842098,2.3,0.02,1,201.25,fRad,
1970.75,1970,10,30,0,0.2279582,0.2279582,2.676281,0.6100802,55.17614,13.59037,2.041926,41.58577,1.992538,0.02314576,129.8256,3131,6356,29.59482,713.7372,1448.902,572.7516,0.1934286,1,0.1634002,5.876,0.441413,1,0.9024332,0.7175319,0.2391422,0.9999751,True,0.6842098,2.3,0.02,1,201.25,fRad,
1970.83,1970,11,30,0,0.2279582,0.2279582,0,0,0,0,0.7907165,0,0,0,0,3131,6356,0,713.7372,1448.902,571.9609,0.1958048,1,0.1972443,2.434,0.6655469,1,0,0.1217329,0.09260555,0.9999751,False,0.6842098,2.3,0.02,1,201.25,fTemp,
1970.92,1970,12,31,0,0.2279582,0.2279582,0,0,0,0,0.3651837,0,0,0,0,3403,6908,0,775.7418,1574.735,144.1114,0.04691416,1,0.1987835,2.35,0.6278611,1,0,0,0.04276886,0.9999707,False,0.6620315,2.3,0.02,1,201.25,fTemp,
1971,1971,1,31,0,0.2279582,0.2279582,0,0,0,0,0.2718136,0,0,0,0,3403,6908,0,775.7418,1574.735,143.8395,0.04682567,1,0.1987835,2.35,0.7004498,1,0,0,0.02929041,0.9999707,False,0.6620315,2.3,0.02,1,201.25,fTemp,
1971.08,1971,2,31,0,0.2279582,0.2279582,0,0,0,0,0.3244838,0,0,0,0,3403,6908,0,775.7418,1574.735,143.515,0.04672004,1,0.1987835,2.35,0.8332049,1,0,0,0.03496612,0.9999707,False,0.6620315,2.3,0.02,1,201.25,fTemp,
1971.17,1971,3,31,0,0.2279582,0.2279582,0,0,0,0,0.722578,0,0,0,0,3403,6908,0,775.7418,1574.735,142.7925,0.04648481,1,0.200428,2.256,0.9055121,1,0,0,0.07786443,0.9999707,False,0.6620315,2.3,0.02,1,201.25,fTemp,
1971.25,1971,4,31,0,0.2279582,0.2279582,0,0,0,0,1.873127,0,0,0,0,3403,6908,0,775.7418,1574.735,140.9194,0.04587504,1,0.2273243,1.258,0.9532014,1,0,0.606814,0.2018467,0.9999707,False,0.6620315,2.3,0.02,1,201.25,fTemp,
1971.33,1971,5,31,0,0.2276811,0.2276811,2.853722,0.6497384,132.9497,18.81297,3.582287,114.1368,6.892644,0.01610274,136.5248,3403,6908,31.08412,774.7987,1572.821,190.0376,0.06105663,1,0.2012687,2.218,0.6555659,1,0.9024332,0.8801895,0.3860244,0.9999707,True,0.6620315,2.3,0.02,1,201.25,fRad,
1971.42,1971,6,31,0,0.2276811,0.2276811,2.853722,0.6497384,141.2748,26.32303,5.964912,114.9518,9.60248,0.0122823,136.5248,3403,6908,31.08412,774.7987,1572.821,299.0245,0.0960727,1,0.1804192,3.818,0.6460692,1,0.9024332,0.9884925,0.6427742,0.9999707,True,0.6620315,2.3,0.02,1,201.25,fRad,
1971.5,1971,7,31,0,0.2276811,0.2276811,2.853722,0.6497384,136.104,31.3081,7.231032,104.7959,10.38487,0.01094128,136.5248,3403,6908,31.08412,774.7987,1572.821,396.5893,0.127419,1,0.1584339,6.81,0.6246461,1,0.9024332,0.9999998,0.7792103,0.9999707,True,0.6620315,2.3,0.02,1,201.25,fRad,
1971.58,1971,8,31,0,0.2276811,0.2276811,2.853722,0.6497384,122.1269,29.00289,6.24547,93.12399,8.375173,0.01217351,136.5248,3403,6908,31.08412,774.7987,1572.821,483.4679,0.155332,1,0.1328634,16.178,0.5887117,1,0.9024332,0.9954438,0.6730069,0.9999707,True,0.6620315,2.3,0.02,1,201.25,fRad,
1971.67,1971,9,31,0,0.2276811,0.2276811,2.853722,0.6497384,94.14807,20.80405,3.94721,73.34402,4.872082,0.01613226,136.5248,3403,6908,31.08412,774.7987,1572.821,552.8648,0.1776283,1,0.1452782,10.134,0.5335623,1,0.9024332,0.9206426,0.4253482,0.9999707,True,0.6620315,2.3,0.02,1,201.25,fRad,
1971.75,1971,10,31,0,0.2276811,0.2276811,2.853722,0.6497384,57.28,14.29166,2.219228,42.98834,2.065998,0.02314576,136.5248,3403,6908,31.08412,774.7987,1572.821,593.634,0.1907269,1,0.1626076,6.046,0.4357602,1,0.9024332,0.7175319,0.2391422,0.9999707,True,0.6620315,2.3,0.02,1,201.25,fRad,
1971.83,1971,11,31,0,0.2276811,0.2276811,0,0,0,0,0.8593749,0,0,0,0,3403,6908,0,774.7987,1572.821,592.7746,0.1929725,1,0.1923777,2.738,0.6655469,1,0,0.1217329,0.09260555,0.9999707,False,0.6620315,2.3,0.02,1,201.25,fTemp,
1971.92,1971,12,32,0,0.2276811,0.2276811,0,0,0,0,0.3968928,0,0,0,0,3681,7473,0,838.094,1701.461,151.5477,0.04717164,1,0.1984376,2.37,0.6278611,1,0,0,0.04276886,0.9999657,False,0.6400932,2.3,0.02,1,201.25,fTemp,
1972,1972,1,32,0,0.2276811,0.2276811,0,0,0,0,0.2940226,0,0,0,0,3681,7473,0,838.094,1701.461,151.2536,0.04708011,1,0.1984376,2.37,0.7004498,1,0,0,0.02929041,0.9999657,False,0.6400932,2.3,0.02,1,201.25,fTemp,
1972.08,1972,2,32,0,0.2276811,0.2276811,0,0,0,0,0.3509964,0,0,0,0,3681,7473,0,838.094,1701.461,150.9026,0.04697085,1,0.1984376,2.37,0.8332049,1,0,0,0.03496612,0.9999657,False,0.6400932,2.3,0.02,1,201.25,fTemp,
1972.17,1972,3,32,0,0.2276811,0.2276811,0,0,0,0,0.7829683,0,0,0,0,3681,7473,0,838.094,1701.461,150.1196,0.04672713,1,0.2002976,2.266,0.9055121,1,0,0,0.07799899,0.9999657,False,0.6400932,2.3,0.02,1,201.25,fTemp,
1972.25,1972,4,32,0,0.2276811,0.2276811,0,0,0,0,2.029432,0,0,0,0,3681,7473,0,838.094,1701.461,148.0902,0.04609544,1,0.2296238,1.202,0.9532014,1,0,0.606814,0.2021712,0.9999657,False,0.6400932,2.3,0.02,1,201.25,fTemp,
1972.33,1972,5,32,0,0.2274316,0.2274316,3.024669,0.6879055,137.7981,19.67576,3.879549,118.1224,7.135319,0.01610469,142.7861,3681,7473,32.47407,837.1758,1699.597,198.0793,0.06087602,1,0.2053884,2.022,0.6481684,1,0.9024332,0.8801895,0.3864791,0.9999657,True,0.6400932,2.3,0.02,1,201.25,fRad,
1972.42,1972,6,32,0,0.2274316,0.2274316,3.024669,0.6879055,146.146,27.53025,6.453715,118.6157,9.922688,0.0122823,142.7861,3681,7473,32.47407,837.1758,1699.597,310.2413,0.09534694,1,0.1940133,2.644,0.6387447,1,0.9024332,0.9884925,0.6429166,0.9999657,True,0.6400932,2.3,0.02,1,201.25,fRad,
1972.5,1972,7,32,0,0.2274316,0.2274316,3.024669,0.6879055,140.4971,32.74394,7.816336,107.7532,10.70833,0.01094128,142.7861,3681,7473,32.47407,837.1758,1699.597,410.1782,0.1260607,1,0.1602547,6.46,0.6174969,1,0.9024332,0.9999998,0.7786603,0.9999657,True,0.6400932,2.3,0.02,1,201.25,fRad,
1972.58,1972,8,32,0,0.2274316,0.2274316,3.024669,0.6879055,125.8729,30.333,6.747183,95.5399,8.62261,0.01217351,142.7861,3681,7473,32.47407,837.1758,1699.597,498.9709,0.1533495,1,0.1424857,11.174,0.5818856,1,0.9024332,0.9954438,0.6721517,0.9999657,True,0.6400932,2.3,0.02,1,201.25,fRad,
1972.67,1972,9,32,0,0.2274316,0.2274316,3.024669,0.6879055,96.94339,21.75816,4.263073,75.18523,5.011241,0.01613226,142.7861,3681,7473,32.47407,837.1758,1699.597,569.8932,0.1751462,1,0.1489694,9.012,0.5272865,1,0.9024332,0.9206426,0.4246857,0.9999657,True,0.6400932,2.3,0.02,1,201.25,fRad,
1972.75,1972,10,32,0,0.2274316,0.2274316,3.024669,0.6879055,58.94553,14.94709,2.396648,43.99843,2.123742,0.02314576,142.7861,3681,7473,32.47407,837.1758,1699.597,611.4952,0.1879318,1,0.1615697,6.168,0.4305657,1,0.9024332,0.7175319,0.2387531,0.9999657,True,0.6400932,2.3,0.02,1,201.25,fRad,
1972.83,1972,11,32,0,0.2274316,0.2274316,0,0,0,0,0.9285399,0,0,0,0,3681,7473,0,837.1758,1699.597,610.5665,0.1900486,1,0.1861476,3.194,0.6655469,1,0,0.1217329,0.09250078,0.9999657,False,0.6400932,2.3,0.02,1,201.25,fTemp,
1972.92,1972,12,33,0,0.2274316,0.2274316,0,0,0,0,0.4292055,0,0,0,0,3963,8046,0,901.3116,1829.915,158.4978,0.04741598,1,0.1944081,2.6,0.6278611,1,0,0,0.04275729,0.9999599,False,0.6185648,2.3,0.02,1,201.25,fTemp,
1973,1973,1,33,0,0.2274316,0.2274316,0,0,0,0,0.3165693,0,0,0,0,3963,8046,0,901.3116,1829.915,158.1813,0.04732129,1,0.1944081,2.6,0.7004498,1,0,0,0.02929041,0.9999599,False,0.6185648,2.3,0.02,1,201.25,fTemp,
1973.08,1973,2,33,0,0.2274316,0.2274316,0,0,0,0,0.377912,0,0,0,0,3963,8046,0,901.3116,1829.915,157.8034,0.04720824,1,0.1944081,2.6,0.8332049,1,0,0,0.03496612,0.9999599,False,0.6185648,2.3,0.02,1,201.25,fTemp,
1973.17,1973,3,33,0,0.2274316,0.2274316,0,0,0,0,0.8415546,0,0,0,0,3963,8046,0,901.3116,1829.915,156.9619,0.04695649,1,0.1988019,2.348,0.9055121,1,0,0,0.07786443,0.9999599,False,0.6185648,2.3,0.02,1,201.25,fTemp,
1973.25,1973,4,33,0,0.2274316,0.2274316,0,0,0,0,2.181549,0,0,0,0,3963,8046,0,901.3116,1829.915,154.7803,0.04630386,1,0.2273989,1.256,0.9532014,1,0,0.606814,0.2018467,0.9999599,False,0.6185648,2.3,0.02,1,201.25,fTemp,
1973.33,1973,5,33,0,0.2272072,0.2272072,3.187106,0.7241333,141.5397,20.47206,4.172131,121.0677,7.321035,0.01610643,148.5648,3963,8046,33.75499,900.4219,1828.109,204.8217,0.0605254,1,0.2055959,2.03,0.6413686,1,0.9024332,0.8801895,0.3860244,0.9999599,True,0.6185648,2.3,0.02,1,201.25,fRad,
1973.42,1973,6,33,0,0.2272072,0.2272072,3.187106,0.7241333,150.3885,28.64443,6.94707,121.744,10.20066,0.0122823,148.5648,3963,8046,33.75499,900.4219,1828.109,319.6187,0.09444823,1,0.1801562,3.72,0.6320176,1,0.9024332,0.9884925,0.6427742,0.9999599,True,0.6185648,2.3,0.02,1,201.25,fRad,
1973.5,1973,7,33,0,0.2272072,0.2272072,3.187106,0.7241333,144.8562,34.06913,8.421664,110.787,11.02966,0.01094128,148.5648,3963,8046,33.75499,900.4219,1828.109,421.9841,0.1246975,1,0.1578708,6.916,0.610943,1,0.9024332,0.9999998,0.7792103,0.9999599,True,0.6185648,2.3,0.02,1,201.25,fRad,
1973.58,1973,8,33,0,0.2272072,0.2272072,3.187106,0.7241333,129.9462,31.56062,7.273824,98.38557,8.892855,0.01217351,148.5648,3963,8046,33.75499,900.4219,1828.109,513.0958,0.1516213,1,0.1363458,13.672,0.5756458,1,0.9024332,0.9954438,0.6730069,0.9999599,True,0.6185648,2.3,0.02,1,201.25,fRad,
