Year,Species,Pest,FWater_Avg,FRad_Avg,ActiveMonths,Est
23,fagugran,0.008670284,1,0.8670284,3,False
23,picerube,0.01,1,1,3,False
23,pinustro,0.006048817,1,0.6048817,3,False
23,popugran,0.004875751,1,0.4875751,3,False
23,querrubr,0.00611547,1,0.611547,3,False
23,tsugcana,0.008971089,1,0.8971089,3,False
24,acerrubr,0.007697523,1,0.7697523,3,False
24,acersacc,0.009273336,1,0.9273337,3,False
24,betualle,0.006867904,1,0.6867904,3,False
24,betupapy,0.004590623,1,0.4590623,3,False
24,fagugran,0.00931819,1,0.931819,3,False
24,picerube,0.01,1,1,3,False
24,pinustro,0.006737178,1,0.6737178,3,False
24,popugran,0.0055273,1,0.55273,3,False
24,querrubr,0.006811417,1,0.6811417,3,False
24,tsugcana,0.009641472,1,0.9641473,3,False
25,acerrubr,0.007614572,1,0.7614572,3,False
25,acersacc,0.009194084,1,0.9194085,3,False
25,betualle,0.006783776,1,0.6783776,3,False
25,betupapy,0.004529759,1,0.452976,3,False
25,fagugran,0.009238553,1,0.9238553,3,False
25,picerube,0.01,1,1,3,False
25,pinustro,0.006654653,1,0.6654654,3,False
25,popugran,0.005450072,1,0.5450072,3,False
25,querrubr,0.006727982,1,0.6727982,3,False
25,tsugcana,0.009530639,1,0.953064,3,False
26,acerrubr,0.007272529,1,0.7272529,3,False
26,acersacc,0.008870333,1,0.8870334,3,False
26,betualle,0.006434682,1,0.6434682,3,False
26,betupapy,0.004276073,1,0.4276073,3,False
26,fagugran,0.008913238,1,0.8913237,3,False
26,picerube,0.01,1,1,3,False
26,pinustro,0.006312203,1,0.6312203,3,False
26,popugran,0.005127136,1,0.5127136,3,False
26,querrubr,0.006381759,1,0.6381759,3,False
26,tsugcana,0.009222471,1,0.9222472,3,False
27,acerrubr,0.006168009,1,0.6168009,3,False
27,acersacc,0.007785776,1,0.7785776,3,False
27,betualle,0.00533192,1,0.533192,3,False
27,betupapy,0.003887898,1,0.3887898,3,False
27,fagugran,0.007823434,1,0.7823434,3,False
27,picerube,0.01,1,1,3,False
27,pinustro,0.005782237,1,0.5782237,3,False
27,popugran,0.004636817,1,0.4636817,3,False
27,querrubr,0.005288066,1,0.5288066,3,False
27,tsugcana,0.008094859,1,0.8094859,3,False
28,acerrubr,0.007220156,1,0.7220156,3,False
28,acersacc,0.008777544,1,0.8777544,3,False
28,betualle,0.006403012,1,0.6403012,3,False
28,betupapy,0.004263312,1,0.4263312,3,False
28,fagugran,0.008803875,1,0.8803875,3,False
28,picerube,0.009975676,1,0.9975677,3,False
28,pinustro,0.006281136,1,0.6281136,3,False
28,popugran,0.005119832,1,0.5119832,3,False
28,querrubr,0.00635035,1,0.635035,3,False
28,tsugcana,0.00899367,1,0.899367,3,False
29,acerrubr,0.006577348,1,0.6577349,3,False
29,acersacc,0.008200487,1,0.8200487,3,False
29,betualle,0.005732718,1,0.5732719,3,False
29,betupapy,0.003769499,1,0.3769499,3,False
29,fagugran,0.007992985,1,0.7992985,3,False
29,picerube,0.01,1,1,3,False
29,pinustro,0.005623601,1,0.5623601,3,False
29,popugran,0.004485365,1,0.4485365,3,False
29,querrubr,0.00545842,1,0.545842,3,False
29,tsugcana,0.008270293,1,0.8270292,3,False
30,acerrubr,0.007342818,1,0.7342818,3,False
30,acersacc,0.008941225,1,0.8941225,3,False
30,betualle,0.006503485,1,0.6503485,3,False
30,betupapy,0.004829596,1,0.4829596,3,False
30,fagugran,0.008984471,1,0.8984471,3,False
30,picerube,0.01,1,1,3,False
30,pinustro,0.006379697,1,0.6379697,3,False
30,popugran,0.005187701,1,0.5187702,3,False
30,querrubr,0.006449996,1,0.6449996,3,False
30,tsugcana,0.009296177,1,0.9296177,3,False
